"corr_type","Name","Description","Summary","wtdprop","n_colleges","Label_rank","Survey","Survey_Name","Label","Group","Group_rev"
"Pooled","FACPRV18","Has the faculty provided negative feedback about your academic work?","FACPRV18.notatall",0.412756546064697,258,1,"CSS","College Senior Survey","Not at all","Faculty Interactions","Faculty Interactions"
"Pooled","FACPRV18","Has the faculty provided negative feedback about your academic work?","FACPRV18.occasionally",0.520537371282169,258,2,"CSS","College Senior Survey","Occasionally","Faculty Interactions","Faculty Interactions"
"Pooled","FACPRV19","Has the faculty provided respect (treated you like a colleague/peer)?","FACPRV19.frequently",0.583512962651446,311,3,"CSS","College Senior Survey","Frequently","Faculty Interactions","Faculty Interactions"
"Pooled","FACPRV19","Has the faculty provided respect (treated you like a colleague/peer)?","FACPRV19.notatall",0.0463658804705441,311,1,"CSS","College Senior Survey","Not at all","Faculty Interactions","Faculty Interactions"
"Pooled","FACPRV19","Has the faculty provided respect (treated you like a colleague/peer)?","FACPRV19.occasionally",0.37012115687801,311,2,"CSS","College Senior Survey","Occasionally","Faculty Interactions","Faculty Interactions"
"Pooled","GENACT07","In the past year, have you discussed politics?","GENACT07.frequently",0.18195812913913,318,3,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"Pooled","GENACT07","In the past year, have you discussed politics?","GENACT07.notatall",0.252051699733787,318,1,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"Pooled","GENACT07","In the past year, have you discussed politics?","GENACT07.occasionally",0.565990171127083,318,2,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"Pooled","GENACT18","In the past year, have you felt lonely or homesick?","GENACT18.frequently",0.0570319951443683,258,3,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"Pooled","GENACT18","In the past year, have you felt lonely or homesick?","GENACT18.notatall",0.451264848695049,258,1,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"Pooled","GENACT18","In the past year, have you felt lonely or homesick?","GENACT18.occasionally",0.491703156160583,258,2,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"Pooled","GENACT31","In the past year, have you sought personal counseling?","GENACT31.frequently",0.031946367016801,258,3,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"Pooled","GENACT31","In the past year, have you sought personal counseling?","GENACT31.notatall",0.802513367532503,258,1,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"Pooled","GENACT31","In the past year, have you sought personal counseling?","GENACT31.occasionally",0.165540265450696,258,2,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"Pooled","GENACT35","In the past year, have you visited a museum or art gallery?","GENACT35.frequently",0.0921301356209487,280,3,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"Pooled","GENACT35","In the past year, have you visited a museum or art gallery?","GENACT35.notatall",0.334804336021006,280,1,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"Pooled","GENACT35","In the past year, have you visited a museum or art gallery?","GENACT35.occasionally",0.573065528358045,280,2,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"Pooled","GENACT36","In the past year, have you voted in state/national election?","GENACT36.frequently",0.202054252837202,199,3,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"Pooled","GENACT36","In the past year, have you voted in state/national election?","GENACT36.notatall",0.426153663648226,199,1,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"Pooled","GENACT36","In the past year, have you voted in state/national election?","GENACT36.occasionally",0.371792083514572,199,2,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"Pooled","GENACT37","In the past year, have you worked on a local, state, or national political campaign?","GENACT37.frequently",0.0150306377345868,266,3,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"Pooled","GENACT37","In the past year, have you worked on a local, state, or national political campaign?","GENACT37.notatall",0.923338054130223,266,1,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"Pooled","GENACT37","In the past year, have you worked on a local, state, or national political campaign?","GENACT37.occasionally",0.0616313081351903,266,2,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"Pooled","GOAL02","How important to you is becoming a community leader?","GOAL02.essential",0.09819116963164,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL02","How important to you is becoming a community leader?","GOAL02.notimportant",0.253388954057374,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL02","How important to you is becoming a community leader?","GOAL02.somewhatimportant",0.400750324492785,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL02","How important to you is becoming a community leader?","GOAL02.veryimportant",0.247669551818201,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.essential",0.0621231470022907,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.notimportant",0.619575949867032,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.somewhatimportant",0.231358118960478,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.veryimportant",0.0869427841701993,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL04","How important to you is becoming an authority in my field?","GOAL04.essential",0.230309210526316,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL04","How important to you is becoming an authority in my field?","GOAL04.notimportant",0.0813322368421053,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL04","How important to you is becoming an authority in my field?","GOAL04.somewhatimportant",0.272542763157895,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL04","How important to you is becoming an authority in my field?","GOAL04.veryimportant",0.415815789473684,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.essential",0.0574739931087921,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.notimportant",0.283897983744663,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.somewhatimportant",0.484742074286562,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.veryimportant",0.173885948859983,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.essential",0.129716234400148,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.notimportant",0.37900055407509,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.somewhatimportant",0.285262921822643,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.veryimportant",0.206020289702119,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL07","How important to you is being very well off financially?","GOAL07.essential",0.216856724424479,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL07","How important to you is being very well off financially?","GOAL07.notimportant",0.100613779598822,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL07","How important to you is being very well off financially?","GOAL07.somewhatimportant",0.334574056704678,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL07","How important to you is being very well off financially?","GOAL07.veryimportant",0.347955439272021,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.essential",0.0688114387846291,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.notimportant",0.574264053632493,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.somewhatimportant",0.24817229405538,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.veryimportant",0.108752213527497,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.essential",0.248484888473935,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.notimportant",0.153728147588523,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.somewhatimportant",0.282066424072871,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.veryimportant",0.315720539864671,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.essential",0.0957745734785724,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.notimportant",0.224581238010018,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.somewhatimportant",0.381302066651918,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.veryimportant",0.298342121859491,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL11","How important to you is helping others who are in difficulty?","GOAL11.essential",0.2699451968172,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL11","How important to you is helping others who are in difficulty?","GOAL11.notimportant",0.0234889603203878,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL11","How important to you is helping others who are in difficulty?","GOAL11.somewhatimportant",0.241216340833641,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL11","How important to you is helping others who are in difficulty?","GOAL11.veryimportant",0.465349502028772,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL12","How important to you is helping to promote racial understanding?","GOAL12.essential",0.117072575028962,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL12","How important to you is helping to promote racial understanding?","GOAL12.notimportant",0.208853302000442,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL12","How important to you is helping to promote racial understanding?","GOAL12.somewhatimportant",0.4083397418337,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL12","How important to you is helping to promote racial understanding?","GOAL12.veryimportant",0.265734381136895,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL15","How important to you is influencing social values?","GOAL15.essential",0.128131281510528,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL15","How important to you is influencing social values?","GOAL15.notimportant",0.146676772003822,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL15","How important to you is influencing social values?","GOAL15.somewhatimportant",0.364856493228326,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL15","How important to you is influencing social values?","GOAL15.veryimportant",0.360335453257324,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL16","How important to you is influencing the political structure?","GOAL16.essential",0.0565377544363687,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL16","How important to you is influencing the political structure?","GOAL16.notimportant",0.420540732882173,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL16","How important to you is influencing the political structure?","GOAL16.somewhatimportant",0.374121127855717,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL16","How important to you is influencing the political structure?","GOAL16.veryimportant",0.148800384825741,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.essential",0.123131623220077,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.notimportant",0.169672372825503,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.somewhatimportant",0.404693272282637,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.veryimportant",0.302502731671783,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.essential",0.0407101114410872,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.notimportant",0.608153229022806,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.somewhatimportant",0.246511903859402,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.veryimportant",0.104624755676705,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.essential",0.141366823583632,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.notimportant",0.126882180597162,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.somewhatimportant",0.365039338973566,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.veryimportant",0.36671165684564,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL21","How important to you is participating in a community action program?","GOAL21.essential",0.0711320150217498,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL21","How important to you is participating in a community action program?","GOAL21.notimportant",0.249754757052593,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL21","How important to you is participating in a community action program?","GOAL21.somewhatimportant",0.452185056860032,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL21","How important to you is participating in a community action program?","GOAL21.veryimportant",0.226928171065626,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL22","How important to you is raising a family?","GOAL22.essential",0.450535450334636,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL22","How important to you is raising a family?","GOAL22.notimportant",0.0704331995667675,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL22","How important to you is raising a family?","GOAL22.somewhatimportant",0.153863373748613,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL22","How important to you is raising a family?","GOAL22.veryimportant",0.325167976349983,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.essential",0.0692063638490151,318,4,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.notimportant",0.58161217947662,318,1,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.somewhatimportant",0.239813921002085,318,2,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"Pooled","GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.veryimportant",0.10936753567228,318,3,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours0",0.00648167988000857,165,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours0to1",0.00394614670380687,165,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours11to15",0.345618170130705,165,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours16to20",0.219037925862438,165,7,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours1to2",0.014248982215556,165,3,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours21plus",0.085833154774659,165,8,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours3to5",0.0814584672523391,165,4,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours6to10",0.243375473180487,165,5,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours0",0.0238972214403474,301,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours0to1",0.011049901483775,301,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours11to15",0.328895411958663,301,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours16to20",0.226973340303189,301,7,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours1to2",0.0244239816639189,301,3,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours21plus",0.113173026659697,301,8,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours3to5",0.0788009168040532,301,4,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW03","How many hours per week did you spend classes/labs?","HPW03.hours6to10",0.192786199686357,301,5,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours0",0.331123864012978,196,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours0to1",0.143365486926337,196,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours11to15",0.0318512445708106,196,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours16to20",0.0165012471872874,196,7,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours1to2",0.213155645484833,196,3,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours21plus",0.0209318146138952,196,8,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours3to5",0.165570653595911,196,4,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours6to10",0.0775000436079471,196,5,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours0",0.386018606791808,318,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours0to1",0.190673592162793,318,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours11to15",0.0254577731023374,318,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours16to20",0.00886945658963148,318,7,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours1to2",0.161790328413163,318,3,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours21plus",0.0152338998652158,318,8,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours3to5",0.133633584272987,318,4,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW05","How many hours per week did you spend commuting?","HPW05.hours6to10",0.0783227588020645,318,5,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours0",0.367291812626302,299,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours0to1",0.196594972643958,299,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours11to15",0.0139554284834912,299,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours16to20",0.00773501694819159,299,7,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours1to2",0.232941452806272,299,3,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours21plus",0.0271373552721633,299,8,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours3to5",0.115883513074608,299,4,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours6to10",0.0384604481450133,299,5,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours0",0.209712828691535,318,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours0to1",0.136628698753983,318,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours11to15",0.0647587544424427,318,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours16to20",0.029872247982647,318,7,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours1to2",0.163606590730841,318,3,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours21plus",0.0302233773393583,318,8,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours3to5",0.213726204422917,318,4,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW10","How many hours per week did you spend partying?","HPW10.hours6to10",0.151471297636276,318,5,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours0",0.280673409059626,318,1,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours0to1",0.287342610131942,318,2,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"Pooled","HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours11to15",0.011483479389383,318,6,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
