corr_type,Name,Description,Summary,wtdprop,n_colleges,Label_rank,Survey,Survey_Name,Label,Group,Group_rev
Pooled,SATIS07_9406,How satisfied are you with the class size?,SATIS07_9406.cantrate,0.003027112,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS07_9406,How satisfied are you with the class size?,SATIS07_9406.dissatisfied,0.037564032,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS07_9406,How satisfied are you with the class size?,SATIS07_9406.neutral,0.132918057,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS07_9406,How satisfied are you with the class size?,SATIS07_9406.satisfied,0.512695665,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS07_9406,How satisfied are you with the class size?,SATIS07_9406.verysatisfied,0.313795134,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS08_9406,How satisfied are you with the computer facilities?,SATIS08_9406.cantrate,0.017782734,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS08_9406,How satisfied are you with the computer facilities?,SATIS08_9406.dissatisfied,0.132014138,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS08_9406,How satisfied are you with the computer facilities?,SATIS08_9406.neutral,0.178388142,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS08_9406,How satisfied are you with the computer facilities?,SATIS08_9406.satisfied,0.453570567,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS08_9406,How satisfied are you with the computer facilities?,SATIS08_9406.verysatisfied,0.21824442,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS09_9406,How satisfied are you with the connection with your peers?,SATIS09_9406.cantrate,0.017887564,125,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS09_9406,How satisfied are you with the connection with your peers?,SATIS09_9406.dissatisfied,0.039945955,125,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS09_9406,How satisfied are you with the connection with your peers?,SATIS09_9406.neutral,0.188950244,125,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS09_9406,How satisfied are you with the connection with your peers?,SATIS09_9406.satisfied,0.50217353,125,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS09_9406,How satisfied are you with the connection with your peers?,SATIS09_9406.verysatisfied,0.251042707,125,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS10_9406,How satisfied are you with the courses in your major field?,SATIS10_9406.cantrate,0.015441321,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS10_9406,How satisfied are you with the courses in your major field?,SATIS10_9406.dissatisfied,0.04996332,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS10_9406,How satisfied are you with the courses in your major field?,SATIS10_9406.neutral,0.075564064,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS10_9406,How satisfied are you with the courses in your major field?,SATIS10_9406.satisfied,0.411476319,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS10_9406,How satisfied are you with the courses in your major field?,SATIS10_9406.verysatisfied,0.447554975,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS12_9406,How satisfied are you with the ethnic/racial diversity of students?,SATIS12_9406.cantrate,0.054967427,228,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS12_9406,How satisfied are you with the ethnic/racial diversity of students?,SATIS12_9406.dissatisfied,0.199748914,228,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS12_9406,How satisfied are you with the ethnic/racial diversity of students?,SATIS12_9406.neutral,0.382736156,228,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS12_9406,How satisfied are you with the ethnic/racial diversity of students?,SATIS12_9406.satisfied,0.297027687,228,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS12_9406,How satisfied are you with the ethnic/racial diversity of students?,SATIS12_9406.verysatisfied,0.065519815,228,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS13_9406,How satisfied are you with the financial aid services?,SATIS13_9406.cantrate,0.187486121,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS13_9406,How satisfied are you with the financial aid services?,SATIS13_9406.dissatisfied,0.146335968,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS13_9406,How satisfied are you with the financial aid services?,SATIS13_9406.neutral,0.234491542,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS13_9406,How satisfied are you with the financial aid services?,SATIS13_9406.satisfied,0.322140944,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS13_9406,How satisfied are you with the financial aid services?,SATIS13_9406.verysatisfied,0.109545425,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS14_9406,How satisfied are you with the general education or core curriculum courses?,SATIS14_9406.cantrate,0.012260077,279,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS14_9406,How satisfied are you with the general education or core curriculum courses?,SATIS14_9406.dissatisfied,0.06304528,279,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS14_9406,How satisfied are you with the general education or core curriculum courses?,SATIS14_9406.neutral,0.168819928,279,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS14_9406,How satisfied are you with the general education or core curriculum courses?,SATIS14_9406.satisfied,0.579791254,279,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS14_9406,How satisfied are you with the general education or core curriculum courses?,SATIS14_9406.verysatisfied,0.176083462,279,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS15_9406,How satisfied are you with the humanities courses?,SATIS15_9406.cantrate,0.09245669,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS15_9406,How satisfied are you with the humanities courses?,SATIS15_9406.dissatisfied,0.036657888,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS15_9406,How satisfied are you with the humanities courses?,SATIS15_9406.neutral,0.22676003,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS15_9406,How satisfied are you with the humanities courses?,SATIS15_9406.satisfied,0.464822282,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS15_9406,How satisfied are you with the humanities courses?,SATIS15_9406.verysatisfied,0.179303111,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS16_9406,How satisfied are you with the institutional support of racial/cultural differences?,SATIS16_9406.cantrate,0.173337788,56,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS16_9406,How satisfied are you with the institutional support of racial/cultural differences?,SATIS16_9406.dissatisfied,0.140461076,56,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS16_9406,How satisfied are you with the institutional support of racial/cultural differences?,SATIS16_9406.neutral,0.340928834,56,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS16_9406,How satisfied are you with the institutional support of racial/cultural differences?,SATIS16_9406.satisfied,0.273037087,56,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS16_9406,How satisfied are you with the institutional support of racial/cultural differences?,SATIS16_9406.verysatisfied,0.072235216,56,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS17_9406,How satisfied are you with the interaction with other students?,SATIS17_9406.cantrate,0.003444186,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS17_9406,How satisfied are you with the interaction with other students?,SATIS17_9406.dissatisfied,0.032023066,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS17_9406,How satisfied are you with the interaction with other students?,SATIS17_9406.neutral,0.133576522,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS17_9406,How satisfied are you with the interaction with other students?,SATIS17_9406.satisfied,0.51858574,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS17_9406,How satisfied are you with the interaction with other students?,SATIS17_9406.verysatisfied,0.312370486,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS18_9406,How satisfied are you with the job placement services for students?,SATIS18_9406.cantrate,0.253671366,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS18_9406,How satisfied are you with the job placement services for students?,SATIS18_9406.dissatisfied,0.150222977,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS18_9406,How satisfied are you with the job placement services for students?,SATIS18_9406.neutral,0.263786203,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS18_9406,How satisfied are you with the job placement services for students?,SATIS18_9406.satisfied,0.250499044,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS18_9406,How satisfied are you with the job placement services for students?,SATIS18_9406.verysatisfied,0.081820409,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS19_9406,How satisfied are you with the laboratory facilities and equipment?,SATIS19_9406.cantrate,0.145967884,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS19_9406,How satisfied are you with the laboratory facilities and equipment?,SATIS19_9406.dissatisfied,0.089670417,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS19_9406,How satisfied are you with the laboratory facilities and equipment?,SATIS19_9406.neutral,0.238420197,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS19_9406,How satisfied are you with the laboratory facilities and equipment?,SATIS19_9406.satisfied,0.391868506,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS19_9406,How satisfied are you with the laboratory facilities and equipment?,SATIS19_9406.verysatisfied,0.134072995,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS20_9406,How satisfied are you with the leadership opportunities?,SATIS20_9406.cantrate,0.141598792,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS20_9406,How satisfied are you with the leadership opportunities?,SATIS20_9406.dissatisfied,0.029785329,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS20_9406,How satisfied are you with the leadership opportunities?,SATIS20_9406.neutral,0.280759325,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS20_9406,How satisfied are you with the leadership opportunities?,SATIS20_9406.satisfied,0.3821105,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS20_9406,How satisfied are you with the leadership opportunities?,SATIS20_9406.verysatisfied,0.165746055,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS21_9406,How satisfied are you with the library facilities?,SATIS21_9406.cantrate,0.010398512,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS21_9406,How satisfied are you with the library facilities?,SATIS21_9406.dissatisfied,0.165082892,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS21_9406,How satisfied are you with the library facilities?,SATIS21_9406.neutral,0.186391371,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS21_9406,How satisfied are you with the library facilities?,SATIS21_9406.satisfied,0.437196832,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS21_9406,How satisfied are you with the library facilities?,SATIS21_9406.verysatisfied,0.200930393,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS22_9406,How satisfied are you with the opportunities for community service?,SATIS22_9406.cantrate,0.171954319,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS22_9406,How satisfied are you with the opportunities for community service?,SATIS22_9406.dissatisfied,0.02937391,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS22_9406,How satisfied are you with the opportunities for community service?,SATIS22_9406.neutral,0.236833681,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS22_9406,How satisfied are you with the opportunities for community service?,SATIS22_9406.satisfied,0.356472256,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS22_9406,How satisfied are you with the opportunities for community service?,SATIS22_9406.verysatisfied,0.205365835,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS24_9406,How satisfied are you with the opportunities to discuss coursework outside of class with professors?,SATIS24_9406.cantrate,0.021086135,56,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS24_9406,How satisfied are you with the opportunities to discuss coursework outside of class with professors?,SATIS24_9406.dissatisfied,0.036204496,56,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS24_9406,How satisfied are you with the opportunities to discuss coursework outside of class with professors?,SATIS24_9406.neutral,0.158543863,56,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS24_9406,How satisfied are you with the opportunities to discuss coursework outside of class with professors?,SATIS24_9406.satisfied,0.462767721,56,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS24_9406,How satisfied are you with the opportunities to discuss coursework outside of class with professors?,SATIS24_9406.verysatisfied,0.321397785,56,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS25_9406,How satisfied are you with the opportunities to participate in extracurricular activities?,SATIS25_9406.cantrate,0.096111665,56,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS25_9406,How satisfied are you with the opportunities to participate in extracurricular activities?,SATIS25_9406.dissatisfied,0.040877368,56,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS25_9406,How satisfied are you with the opportunities to participate in extracurricular activities?,SATIS25_9406.neutral,0.175407112,56,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS25_9406,How satisfied are you with the opportunities to participate in extracurricular activities?,SATIS25_9406.satisfied,0.396078431,56,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS25_9406,How satisfied are you with the opportunities to participate in extracurricular activities?,SATIS25_9406.verysatisfied,0.291525424,56,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS26_9406,How satisfied are you with the opportunities to take interdisciplinary courses?,SATIS26_9406.cantrate,0.204862735,56,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS26_9406,How satisfied are you with the opportunities to take interdisciplinary courses?,SATIS26_9406.dissatisfied,0.062387282,56,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS26_9406,How satisfied are you with the opportunities to take interdisciplinary courses?,SATIS26_9406.neutral,0.294569501,56,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS26_9406,How satisfied are you with the opportunities to take interdisciplinary courses?,SATIS26_9406.satisfied,0.329637299,56,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS26_9406,How satisfied are you with the opportunities to take interdisciplinary courses?,SATIS26_9406.verysatisfied,0.108543183,56,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS27_9406,How satisfied are you with the overall college experience?,SATIS27_9406.cantrate,0.002301784,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS27_9406,How satisfied are you with the overall college experience?,SATIS27_9406.dissatisfied,0.033168563,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS27_9406,How satisfied are you with the overall college experience?,SATIS27_9406.neutral,0.126369365,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS27_9406,How satisfied are you with the overall college experience?,SATIS27_9406.satisfied,0.531662038,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS27_9406,How satisfied are you with the overall college experience?,SATIS27_9406.verysatisfied,0.30649825,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS28_9406,How satisfied are you with the overall quality of instruction?,SATIS28_9406.cantrate,0.001863999,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS28_9406,How satisfied are you with the overall quality of instruction?,SATIS28_9406.dissatisfied,0.03217006,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS28_9406,How satisfied are you with the overall quality of instruction?,SATIS28_9406.neutral,0.140067775,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS28_9406,How satisfied are you with the overall quality of instruction?,SATIS28_9406.satisfied,0.570698071,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS28_9406,How satisfied are you with the overall quality of instruction?,SATIS28_9406.verysatisfied,0.255200094,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS30_9406,How satisfied are you with the recreational facilities?,SATIS30_9406.cantrate,0.086374399,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS30_9406,How satisfied are you with the recreational facilities?,SATIS30_9406.dissatisfied,0.124554536,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS30_9406,How satisfied are you with the recreational facilities?,SATIS30_9406.neutral,0.221180182,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS30_9406,How satisfied are you with the recreational facilities?,SATIS30_9406.satisfied,0.403166443,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS30_9406,How satisfied are you with the recreational facilities?,SATIS30_9406.verysatisfied,0.16472444,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS31_9406,How satisfied are you with the relevance of coursework to everyday life?,SATIS31_9406.cantrate,0.007440476,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS31_9406,How satisfied are you with the relevance of coursework to everyday life?,SATIS31_9406.dissatisfied,0.085645769,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS31_9406,How satisfied are you with the relevance of coursework to everyday life?,SATIS31_9406.neutral,0.262975334,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS31_9406,How satisfied are you with the relevance of coursework to everyday life?,SATIS31_9406.satisfied,0.493622959,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS31_9406,How satisfied are you with the relevance of coursework to everyday life?,SATIS31_9406.verysatisfied,0.150315462,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS32_9406,How satisfied are you with the science and mathematics courses?,SATIS32_9406.cantrate,0.060235038,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS32_9406,How satisfied are you with the science and mathematics courses?,SATIS32_9406.dissatisfied,0.094884924,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS32_9406,How satisfied are you with the science and mathematics courses?,SATIS32_9406.neutral,0.264776199,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS32_9406,How satisfied are you with the science and mathematics courses?,SATIS32_9406.satisfied,0.439058154,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS32_9406,How satisfied are you with the science and mathematics courses?,SATIS32_9406.verysatisfied,0.141045685,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS33_9406,How satisfied are you with the sense of community on campus?,SATIS33_9406.cantrate,0.024337501,309,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS33_9406,How satisfied are you with the sense of community on campus?,SATIS33_9406.dissatisfied,0.14233274,309,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS33_9406,How satisfied are you with the sense of community on campus?,SATIS33_9406.neutral,0.263948759,309,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS33_9406,How satisfied are you with the sense of community on campus?,SATIS33_9406.satisfied,0.379592099,309,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS33_9406,How satisfied are you with the sense of community on campus?,SATIS33_9406.verysatisfied,0.189788901,309,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS34_9406,How satisfied are you with the social science courses?,SATIS34_9406.cantrate,0.085938857,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS34_9406,How satisfied are you with the social science courses?,SATIS34_9406.dissatisfied,0.039470279,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS34_9406,How satisfied are you with the social science courses?,SATIS34_9406.neutral,0.232313403,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS34_9406,How satisfied are you with the social science courses?,SATIS34_9406.satisfied,0.457553151,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS34_9406,How satisfied are you with the social science courses?,SATIS34_9406.verysatisfied,0.184724311,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS35_9406,How satisfied are you with the student housing?,SATIS35_9406.cantrate,0.167104795,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS35_9406,How satisfied are you with the student housing?,SATIS35_9406.dissatisfied,0.161569685,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS35_9406,How satisfied are you with the student housing?,SATIS35_9406.neutral,0.218801739,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS35_9406,How satisfied are you with the student housing?,SATIS35_9406.satisfied,0.3573101,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS35_9406,How satisfied are you with the student housing?,SATIS35_9406.verysatisfied,0.095213681,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS36_9406,How satisfied are you with the tutorial help or other academic assistance?,SATIS36_9406.cantrate,0.247150772,318,1,CSS,College Senior Survey,Cant rate,College Satisfaction,College Success and Satisfaction
Pooled,SATIS36_9406,How satisfied are you with the tutorial help or other academic assistance?,SATIS36_9406.dissatisfied,0.0429694,318,2,CSS,College Senior Survey,Dissatisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS36_9406,How satisfied are you with the tutorial help or other academic assistance?,SATIS36_9406.neutral,0.2821185,318,3,CSS,College Senior Survey,Neutral,College Satisfaction,College Success and Satisfaction
Pooled,SATIS36_9406,How satisfied are you with the tutorial help or other academic assistance?,SATIS36_9406.satisfied,0.32125846,318,4,CSS,College Senior Survey,Satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SATIS36_9406,How satisfied are you with the tutorial help or other academic assistance?,SATIS36_9406.verysatisfied,0.106502868,318,5,CSS,College Senior Survey,Very satisfied,College Satisfaction,College Success and Satisfaction
Pooled,SUCCSES1,Are you adjusting to academic demands of college?,SUCCSES1.not,0.01841294,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
Pooled,SUCCSES1,Are you adjusting to academic demands of college?,SUCCSES1.somewhat,0.348976993,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES1,Are you adjusting to academic demands of college?,SUCCSES1.very,0.632610067,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,SUCCSES2,Are you developing close friendships with other students?,SUCCSES2.not,0.0452229,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
Pooled,SUCCSES2,Are you developing close friendships with other students?,SUCCSES2.somewhat,0.284304153,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES2,Are you developing close friendships with other students?,SUCCSES2.very,0.670472947,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,SUCCSES3,Are you developing effective study skills?,SUCCSES3.not,0.060088544,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
Pooled,SUCCSES3,Are you developing effective study skills?,SUCCSES3.somewhat,0.453907124,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES3,Are you developing effective study skills?,SUCCSES3.very,0.486004332,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,SUCCSES4,Are you getting to know faculty?,SUCCSES4.not,0.086722125,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
Pooled,SUCCSES4,Are you getting to know faculty?,SUCCSES4.somewhat,0.506039725,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES4,Are you getting to know faculty?,SUCCSES4.very,0.40723815,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,SUCCSES5,Are you managing your time effectively?,SUCCSES5.not,0.06455029,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
