corr_type,Name,Description,Summary,wtdprop,n_colleges,Label_rank,Survey,Survey_Name,Label,Group,Group_rev
Pooled,FUTACT04,Change career choice,FUTACT04.verylittlechance,0.319100754,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT04,Change career choice,FUTACT04.somechance,0.408675296,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT04,Change career choice,FUTACT04.verygoodchance,0.149341246,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT05,Change major field,FUTACT05.nochance,0.133801475,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT05,Change major field,FUTACT05.verylittlechance,0.34785441,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT05,Change major field,FUTACT05.somechance,0.366829125,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT05,Change major field,FUTACT05.verygoodchance,0.15151499,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT11,"Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.nochance,0.011039235,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT11,"Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.verylittlechance,0.027167517,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT11,"Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.somechance,0.168667351,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT11,"Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.verygoodchance,0.793125896,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT12,Get a job to help pay for college expenses,FUTACT12.nochance,0.075779887,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT12,Get a job to help pay for college expenses,FUTACT12.verylittlechance,0.159019444,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT12,Get a job to help pay for college expenses,FUTACT12.somechance,0.349566433,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT12,Get a job to help pay for college expenses,FUTACT12.verygoodchance,0.415634237,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT15,Graduate with honors,FUTACT15.nochance,0.038117595,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT15,Graduate with honors,FUTACT15.verylittlechance,0.176267303,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT15,Graduate with honors,FUTACT15.somechance,0.575815773,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT15,Graduate with honors,FUTACT15.verygoodchance,0.209799329,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT18,"Join a social fraternity, sorority, or club",FUTACT18.nochance,0.199738294,336,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT18,"Join a social fraternity, sorority, or club",FUTACT18.verylittlechance,0.249726145,336,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT18,"Join a social fraternity, sorority, or club",FUTACT18.somechance,0.350850543,336,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT18,"Join a social fraternity, sorority, or club",FUTACT18.verygoodchance,0.199685018,336,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT19,Make at least a 'B' average,FUTACT19.nochance,0.005251315,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT19,Make at least a 'B' average,FUTACT19.verylittlechance,0.032612021,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT19,Make at least a 'B' average,FUTACT19.somechance,0.38480597,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT19,Make at least a 'B' average,FUTACT19.verygoodchance,0.577330695,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT20,Need extra time to complete your degree requirements,FUTACT20.nochance,0.147854652,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT20,Need extra time to complete your degree requirements,FUTACT20.verylittlechance,0.473631647,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT20,Need extra time to complete your degree requirements,FUTACT20.somechance,0.313240818,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT20,Need extra time to complete your degree requirements,FUTACT20.verygoodchance,0.065272884,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT24,Participate in student protests or demonstrations,FUTACT24.nochance,0.243109188,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT24,Participate in student protests or demonstrations,FUTACT24.verylittlechance,0.460220141,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT24,Participate in student protests or demonstrations,FUTACT24.somechance,0.246801478,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT24,Participate in student protests or demonstrations,FUTACT24.verygoodchance,0.049869194,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT25,Participate in volunteer or community service work,FUTACT25.nochance,0.065731904,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT25,Participate in volunteer or community service work,FUTACT25.verylittlechance,0.214883419,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT25,Participate in volunteer or community service work,FUTACT25.somechance,0.432830723,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT25,Participate in volunteer or community service work,FUTACT25.verygoodchance,0.286553954,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT28,Play varsity/intercollegiate athletics,FUTACT28.nochance,0.354522435,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT28,Play varsity/intercollegiate athletics,FUTACT28.verylittlechance,0.278032101,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT28,Play varsity/intercollegiate athletics,FUTACT28.somechance,0.198323282,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT28,Play varsity/intercollegiate athletics,FUTACT28.verygoodchance,0.169122182,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT29,Seek personal counseling,FUTACT29.nochance,0.214377504,349,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT29,Seek personal counseling,FUTACT29.verylittlechance,0.482245528,349,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT29,Seek personal counseling,FUTACT29.somechance,0.247484753,349,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT29,Seek personal counseling,FUTACT29.verygoodchance,0.055892215,349,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,FUTACT33,Work full-time while attending college,FUTACT33.nochance,0.443112903,351,1,TFS,The Freshman Survey,No chance,Plans For College,Plans During College
Pooled,FUTACT33,Work full-time while attending college,FUTACT33.verylittlechance,0.385302083,351,2,TFS,The Freshman Survey,Very little chance,Plans For College,Plans During College
Pooled,FUTACT33,Work full-time while attending college,FUTACT33.somechance,0.136717076,351,3,TFS,The Freshman Survey,Some chance,Plans For College,Plans During College
Pooled,FUTACT33,Work full-time while attending college,FUTACT33.verygoodchance,0.034867939,351,4,TFS,The Freshman Survey,Very good chance,Plans For College,Plans During College
Pooled,MAJORA,Student's major aggregated,MAJORA.business,0.169914626,351,1,TFS,The Freshman Survey,Business,Summary Of Academic And Career Plans,Plans During College
Pooled,PLANLIVE,Where do you plan to live during the fall term?,PLANLIVE.family,0.100355943,351,1,TFS,The Freshman Survey,With family,Plans For College,Plans During College
Pooled,PLANLIVE,Where do you plan to live during the fall term?,PLANLIVE.greekhouse,0.006833628,351,2,TFS,The Freshman Survey,Greek house,Plans For College,Plans During College
Pooled,PLANLIVE,Where do you plan to live during the fall term?,PLANLIVE.offcampus,0.036382447,351,3,TFS,The Freshman Survey,Off campus,Plans For College,Plans During College
Pooled,PLANLIVE,Where do you plan to live during the fall term?,PLANLIVE.oncampus,0.853180785,351,4,TFS,The Freshman Survey,On campus,Plans For College,Plans During College
Pooled,PLANLIVE,Where do you plan to live during the fall term?,PLANLIVE.other,0.003247197,351,5,TFS,The Freshman Survey,Other,Plans For College,Plans During College
Pooled,SCAREERA,Student's probable career aggregated,SCAREERA.business,0.156132011,351,1,TFS,The Freshman Survey,Business,Summary Of Academic And Career Plans,Plans During College
Pooled,RATE01,Academic ability,RATE01.lowest10pct,0.000807997,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE01,Academic ability,RATE01.belowaverage,0.008072304,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE01,Academic ability,RATE01.average,0.261856809,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE01,Academic ability,RATE01.aboveaverage,0.509070794,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE01,Academic ability,RATE01.highest10pct,0.220192095,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE04,Competitiveness,RATE04.lowest10pct,0.011954373,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE04,Competitiveness,RATE04.belowaverage,0.075015907,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE04,Competitiveness,RATE04.average,0.33175602,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE04,Competitiveness,RATE04.aboveaverage,0.368970146,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE04,Competitiveness,RATE04.highest10pct,0.212303554,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE06,Cooperativeness,RATE06.lowest10pct,0.001846787,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE06,Cooperativeness,RATE06.belowaverage,0.017156783,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE06,Cooperativeness,RATE06.average,0.243155797,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE06,Cooperativeness,RATE06.aboveaverage,0.503818116,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE06,Cooperativeness,RATE06.highest10pct,0.234022516,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE07,Creativity,RATE07.lowest10pct,0.008085621,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE07,Creativity,RATE07.belowaverage,0.078448093,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE07,Creativity,RATE07.average,0.357736299,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE07,Creativity,RATE07.aboveaverage,0.391499438,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE07,Creativity,RATE07.highest10pct,0.164230549,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE08,Drive to achieve,RATE08.lowest10pct,0.002473962,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE08,Drive to achieve,RATE08.belowaverage,0.024854783,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE08,Drive to achieve,RATE08.average,0.235646544,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE08,Drive to achieve,RATE08.aboveaverage,0.429490816,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE08,Drive to achieve,RATE08.highest10pct,0.307533895,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE09,Emotional health,RATE09.lowest10pct,0.007581145,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE09,Emotional health,RATE09.belowaverage,0.058504585,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE09,Emotional health,RATE09.average,0.360276848,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE09,Emotional health,RATE09.aboveaverage,0.368280591,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE09,Emotional health,RATE09.highest10pct,0.20535683,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE10,Leadership ability,RATE10.lowest10pct,0.006689394,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE10,Leadership ability,RATE10.belowaverage,0.067851398,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE10,Leadership ability,RATE10.average,0.311489049,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE10,Leadership ability,RATE10.aboveaverage,0.39944191,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE10,Leadership ability,RATE10.highest10pct,0.214528248,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE11,Mathematical ability,RATE11.lowest10pct,0.029565631,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE11,Mathematical ability,RATE11.belowaverage,0.147110664,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE11,Mathematical ability,RATE11.average,0.339181052,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE11,Mathematical ability,RATE11.aboveaverage,0.337639425,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE11,Mathematical ability,RATE11.highest10pct,0.146503227,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE13,Popularity,RATE13.lowest10pct,0.011159127,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE13,Popularity,RATE13.belowaverage,0.066123688,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE13,Popularity,RATE13.average,0.516046701,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE13,Popularity,RATE13.aboveaverage,0.330963367,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE13,Popularity,RATE13.highest10pct,0.075707117,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE14,Public speaking ability,RATE14.lowest10pct,0.042069046,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE14,Public speaking ability,RATE14.belowaverage,0.198754838,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE14,Public speaking ability,RATE14.average,0.381159022,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE14,Public speaking ability,RATE14.aboveaverage,0.267045018,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE14,Public speaking ability,RATE14.highest10pct,0.110972077,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE15,Self-confidence (intellectual),RATE15.lowest10pct,0.004908001,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE15,Self-confidence (intellectual),RATE15.belowaverage,0.046140158,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE15,Self-confidence (intellectual),RATE15.average,0.331468498,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE15,Self-confidence (intellectual),RATE15.aboveaverage,0.426045704,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE15,Self-confidence (intellectual),RATE15.highest10pct,0.191437639,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE16,Self-confidence (social),RATE16.lowest10pct,0.011769959,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE16,Self-confidence (social),RATE16.belowaverage,0.102592515,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE16,Self-confidence (social),RATE16.average,0.379033305,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE16,Self-confidence (social),RATE16.aboveaverage,0.358879161,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE16,Self-confidence (social),RATE16.highest10pct,0.147725061,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE17,Self-understanding,RATE17.lowest10pct,0.004535632,349,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE17,Self-understanding,RATE17.belowaverage,0.036356243,349,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE17,Self-understanding,RATE17.average,0.369372638,349,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE17,Self-understanding,RATE17.aboveaverage,0.399380361,349,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE17,Self-understanding,RATE17.highest10pct,0.190355127,349,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE19,Understanding of others,RATE19.lowest10pct,0.002645744,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE19,Understanding of others,RATE19.belowaverage,0.02050153,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE19,Understanding of others,RATE19.average,0.296408773,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE19,Understanding of others,RATE19.aboveaverage,0.478479201,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE19,Understanding of others,RATE19.highest10pct,0.201964751,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE20,Writing ability,RATE20.lowest10pct,0.011908503,351,1,TFS,The Freshman Survey,Lowest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,RATE20,Writing ability,RATE20.belowaverage,0.094533668,351,2,TFS,The Freshman Survey,Below average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE20,Writing ability,RATE20.average,0.402621134,351,3,TFS,The Freshman Survey,Average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE20,Writing ability,RATE20.aboveaverage,0.365841912,351,4,TFS,The Freshman Survey,Above average,Self Ratings,Self Ratings and Perceptions
Pooled,RATE20,Writing ability,RATE20.highest10pct,0.125094783,351,5,TFS,The Freshman Survey,Highest ten percent,Self Ratings,Self Ratings and Perceptions
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles10less,0.085534473,351,1,TFS,The Freshman Survey,Ten miles or less,Family Background And Demographics,Student Background
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles11to50,0.197359403,351,2,TFS,The Freshman Survey,Eleven to fifty miles,Family Background And Demographics,Student Background
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles51to100,0.160598969,351,3,TFS,The Freshman Survey,Fifty one to one hundred miles,Family Background And Demographics,Student Background
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles101to500,0.38452521,351,4,TFS,The Freshman Survey,One hundred one to five hundred miles,Family Background And Demographics,Student Background
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles501plus,0.171981945,351,5,TFS,The Freshman Survey,More than five hundred miles,Family Background And Demographics,Student Background
Pooled,FINCON,Do you have any concern about your ability to finance your college education?,FINCON.none,0.332952128,351,1,TFS,The Freshman Survey,None,Educational Expenses,Student Background
Pooled,FINCON,Do you have any concern about your ability to finance your college education?,FINCON.some,0.523774195,351,2,TFS,The Freshman Survey,Some,Educational Expenses,Student Background
Pooled,FINCON,Do you have any concern about your ability to finance your college education?,FINCON.major,0.143273677,351,3,TFS,The Freshman Survey,Major,Educational Expenses,Student Background
Pooled,FIRSTGEN,First generation status based on parent(s) with less than 'some college',FIRSTGEN.no,0.822238763,351,1,TFS,The Freshman Survey,No,Family Background And Demographics,Student Background
Pooled,FIRSTGEN,First generation status based on parent(s) with less than 'some college',FIRSTGEN.yes,0.177761237,351,2,TFS,The Freshman Survey,Yes,Family Background And Demographics,Student Background
Pooled,HSGPA,What was your average grade in high school?,HSGPA.d,0.00088399,351,1,TFS,The Freshman Survey,D,High School GPA,Student Background
Pooled,HSGPA,What was your average grade in high school?,HSGPA.c,0.05141844,351,2,TFS,The Freshman Survey,C,High School GPA,Student Background
Pooled,HSGPA,What was your average grade in high school?,HSGPA.b,0.448648314,351,3,TFS,The Freshman Survey,B,High School GPA,Student Background
Pooled,HSGPA,What was your average grade in high school?,HSGPA.a,0.492115553,351,4,TFS,The Freshman Survey,A,High School GPA,Student Background
Pooled,INCOME,Parental Income,INCOME.inclessthan50k,0.335801287,351,1,TFS,The Freshman Survey,Less than 50k,Family Background And Demographics,Student Background
Pooled,INCOME,Parental Income,INCOME.inc50to75k,0.215405168,351,2,TFS,The Freshman Survey,Between 50k and 75k,Family Background And Demographics,Student Background
Pooled,INCOME,Parental Income,INCOME.inc75to100k,0.14437053,351,3,TFS,The Freshman Survey,Between 75k and 100k,Family Background And Demographics,Student Background
Pooled,INCOME,Parental Income,INCOME.inc100to150k,0.142127223,351,4,TFS,The Freshman Survey,Between 100k and 150k,Family Background And Demographics,Student Background
Pooled,INCOME,Parental Income,INCOME.inc150to200k,0.05596909,351,5,TFS,The Freshman Survey,Between 150k and 200k,Family Background And Demographics,Student Background
Pooled,INCOME,Parental Income,INCOME.inc200kplus,0.079214294,351,6,TFS,The Freshman Survey,More than 200k,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,Puerto Rican,RACE10.puerto_rican_yes,0.991264651,351,2,TFS,The Freshman Survey,Puerto Rican,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,Other Latino/o/x,RACE11.other_latino_yes,0.019778004,351,2,TFS,The Freshman Survey,Other Latino/o/x,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,White/Caucasian,RACE12.white_yes,0.815691044,351,2,TFS,The Freshman Survey,White/Caucasian,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,Other,RACE13.other_yes,0.03022528,351,2,TFS,The Freshman Survey,Other,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,Asian,RACE7102_N.asian_yes,0.068860071,351,2,TFS,The Freshman Survey,Asian,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,African American/Black,RACE8.black_yes,0.069904117,351,2,TFS,The Freshman Survey,African American/Black,Family Background And Demographics,Student Background
Pooled,RACE_ETHNICITY,Mexican American/Chicano/o/x,RACE9.mexican_chicano_yes,0.023463722,351,2,TFS,The Freshman Survey,Mexican American/Chicano/o/x,Family Background And Demographics,Student Background
Pooled,SEX,Sex Composition,SEX.female,0.556836651,351,1,TFS,The Freshman Survey,Female,Family Background And Demographics,Student Background
Pooled,SEX,Sex Composition,SEX.male,0.443163349,351,2,TFS,The Freshman Survey,Male,Family Background And Demographics,Student Background
Private non-profit,CHOICE,Is this college your:,CHOICE.lessthanthird,0.026376757,280,1,TFS,The Freshman Survey,Less than third choice,College Preference,College Choice
Private non-profit,CHOICE,Is this college your:,CHOICE.third,0.047909926,280,2,TFS,The Freshman Survey,Third choice,College Preference,College Choice
Private non-profit,CHOICE,Is this college your:,CHOICE.second,0.188679655,280,3,TFS,The Freshman Survey,Second choice,College Preference,College Choice
Private non-profit,CHOICE,Is this college your:,CHOICE.first,0.737033662,280,4,TFS,The Freshman Survey,First choice,College Preference,College Choice
Private non-profit,CHOOSE06,High school counselor advised me,CHOOSE06.notimportant,0.670010366,280,1,TFS,The Freshman Survey,Not important,College Choice Factors,College Choice
Private non-profit,CHOOSE06,High school counselor advised me,CHOOSE06.somewhatimportant,0.274652554,280,2,TFS,The Freshman Survey,Somewhat important,College Choice Factors,College Choice
Private non-profit,CHOOSE06,High school counselor advised me,CHOOSE06.veryimportant,0.05533708,280,3,TFS,The Freshman Survey,Very important,College Choice Factors,College Choice
Private non-profit,CHOOSE12,I was offered financial assistance,CHOOSE12.notimportant,0.295534517,280,1,TFS,The Freshman Survey,Not important,College Choice Factors,College Choice
Private non-profit,CHOOSE12,I was offered financial assistance,CHOOSE12.somewhatimportant,0.245678384,280,2,TFS,The Freshman Survey,Somewhat important,College Choice Factors,College Choice
Private non-profit,CHOOSE12,I was offered financial assistance,CHOOSE12.veryimportant,0.458787099,280,3,TFS,The Freshman Survey,Very important,College Choice Factors,College Choice
Private non-profit,CHOOSE16,My relatives wanted me to come here,CHOOSE16.notimportant,0.631183738,280,1,TFS,The Freshman Survey,Not important,College Choice Factors,College Choice
Private non-profit,CHOOSE16,My relatives wanted me to come here,CHOOSE16.somewhatimportant,0.295301924,280,2,TFS,The Freshman Survey,Somewhat important,College Choice Factors,College Choice
Private non-profit,CHOOSE16,My relatives wanted me to come here,CHOOSE16.veryimportant,0.073514338,280,3,TFS,The Freshman Survey,Very important,College Choice Factors,College Choice
Private non-profit,CHOOSE21,Rankings in national magazines,CHOOSE21.notimportant,0.484949732,280,1,TFS,The Freshman Survey,Not important,College Choice Factors,College Choice
Private non-profit,CHOOSE21,Rankings in national magazines,CHOOSE21.somewhatimportant,0.372016788,280,2,TFS,The Freshman Survey,Somewhat important,College Choice Factors,College Choice
Private non-profit,CHOOSE21,Rankings in national magazines,CHOOSE21.veryimportant,0.143033479,280,3,TFS,The Freshman Survey,Very important,College Choice Factors,College Choice
Private non-profit,CHOOSE24,This college has a good reputation for its social activities,CHOOSE24.notimportant,0.213037359,280,1,TFS,The Freshman Survey,Not important,College Choice Factors,College Choice
Private non-profit,CHOOSE24,This college has a good reputation for its social activities,CHOOSE24.somewhatimportant,0.497793851,280,2,TFS,The Freshman Survey,Somewhat important,College Choice Factors,College Choice
