Name,Description,Summary,wtdprop,n_colleges
HPW15,Hours per Week: Socializing with friends in person,HPW15.hours1to2,0.0677502414106686,318
HPW15,Hours per Week: Socializing with friends in person,HPW15.hours3to5,0.178496002008095,318
HPW15,Hours per Week: Socializing with friends in person,HPW15.hours6to10,0.255907530023273,318
HPW15,Hours per Week: Socializing with friends in person,HPW15.hours11to15,0.184042137121748,318
HPW15,Hours per Week: Socializing with friends in person,HPW15.hours16to20,0.120728129851976,318
HPW15,Hours per Week: Socializing with friends in person,HPW15.hours21plus,0.171074834146438,318
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours0,0.405384156614411,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours0to1,0.142663092547009,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours1to2,0.204417519518683,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours3to5,0.144013211239648,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours6to10,0.0597763416040464,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours11to15,0.0215117778860961,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours16to20,0.00941959347208464,299
HPW16,Hours per Week: Working with classmates on group projects,HPW16.hours21plus,0.0128143071180221,299
HPW17,Hours per Week: Studying/homework,HPW17.hours0,0.00427001742915699,318
HPW17,Hours per Week: Studying/homework,HPW17.hours0to1,0.0118545827618344,318
HPW17,Hours per Week: Studying/homework,HPW17.hours1to2,0.0589611727173989,318
HPW17,Hours per Week: Studying/homework,HPW17.hours3to5,0.208218429656478,318
HPW17,Hours per Week: Studying/homework,HPW17.hours6to10,0.280554036182353,318
HPW17,Hours per Week: Studying/homework,HPW17.hours11to15,0.191675332316011,318
HPW17,Hours per Week: Studying/homework,HPW17.hours16to20,0.125816878125924,318
HPW17,Hours per Week: Studying/homework,HPW17.hours21plus,0.118649550810844,318
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours0,0.115334738868679,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours0to1,0.471555716397397,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours1to2,0.31021878367749,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours3to5,0.0792563154468613,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours6to10,0.0168986580099897,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours11to15,0.00410381787073334,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours16to20,0.00129256089579997,98
HPW19,Hours per Week: Talking with faculty during office hours,HPW19.hours21plus,0.00133940883304973,98
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours0,0.0800190978466749,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours0to1,0.435086921295192,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours1to2,0.347519681608157,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours3to5,0.107894642765897,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours6to10,0.0206332684176985,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours11to15,0.00521470375137012,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours16to20,0.00177351239215541,268
HPW20,Hours per Week: Talking with faculty outside class,HPW20.hours21plus,0.00185817192285456,268
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours0,0.215258834391833,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours0to1,0.490678441304939,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours1to2,0.222618813923334,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours3to5,0.0505927696303278,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours6to10,0.013667185907948,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours11to15,0.00477216739815886,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours16to20,0.00107520735358801,98
HPW21,Hours per Week: Talking with faculty outside of class or office hours,HPW21.hours21plus,0.00133658008987108,98
HPW23,Hours per Week: Volunteer work,HPW23.hours0,0.371062371741824,309
HPW23,Hours per Week: Volunteer work,HPW23.hours0to1,0.25127832227496,309
HPW23,Hours per Week: Volunteer work,HPW23.hours1to2,0.201822871978652,309
HPW23,Hours per Week: Volunteer work,HPW23.hours3to5,0.102785142273675,309
HPW23,Hours per Week: Volunteer work,HPW23.hours6to10,0.0414773372749868,309
HPW23,Hours per Week: Volunteer work,HPW23.hours11to15,0.0148020986117692,309
HPW23,Hours per Week: Volunteer work,HPW23.hours16to20,0.00760055820409446,309
HPW23,Hours per Week: Volunteer work,HPW23.hours21plus,0.00917129764003821,309
HPW25,Hours per Week: Working (for pay),HPW25.hours0,0.206444619037688,309
HPW25,Hours per Week: Working (for pay),HPW25.hours0to1,0.02273142295083,309
HPW25,Hours per Week: Working (for pay),HPW25.hours1to2,0.0353988318396483,309
HPW25,Hours per Week: Working (for pay),HPW25.hours3to5,0.0853331259103387,309
HPW25,Hours per Week: Working (for pay),HPW25.hours6to10,0.181857745420934,309
HPW25,Hours per Week: Working (for pay),HPW25.hours11to15,0.13753663127943,309
HPW25,Hours per Week: Working (for pay),HPW25.hours16to20,0.127613937533489,309
HPW25,Hours per Week: Working (for pay),HPW25.hours21plus,0.203083686027643,309
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours0,0.503407124991424,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours0to1,0.0186548276651299,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours1to2,0.0322359101827904,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours3to5,0.0519600735599613,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours6to10,0.0871378328030267,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours11to15,0.0722424099352245,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours16to20,0.0790843699087895,98
HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours21plus,0.155277450953653,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours0,0.550376149635709,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours0to1,0.0178815652262467,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours1to2,0.039607541345293,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours3to5,0.0881598699517539,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours6to10,0.163736106357883,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours11to15,0.0758426682978861,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours16to20,0.0379421478255837,98
HPW27,Hours per Week: Working (for pay) on campus,HPW27.hours21plus,0.0264539513596443,98
MAJOR1A_9415,Primary undergraduate major 1 aggregated (1994-2015),MAJOR1A_9415.business,0.193373843673065,318
"NATENGSP",Is English your native language?,"NATENGSP.yes",0.92370003704011,318
PLANS02,Plans: Attending graduate or professional school,PLANS02.yes,0.23052505725449,318
PLANS07,Plans: Participating in a community service organization,PLANS07.yes,0.0975986956011263,299
PLANS08,"Plans: Participating in a community service organization (e.g., AmeriCorps, Peace Corps. etc.)",PLANS08.yes,0.0422915424285235,197
PLANS14,Plans: Working for a government agency,PLANS14.yes,0.0294399244700983,246
PLANS15,Plans: Working for a non-profit organization,PLANS15.yes,0.0574961284646902,246
PLANS19,Plans: Working in private industry,PLANS19.yes,0.0847296558487773,197
POLIVIEW,How would you characterize your political views?,POLIVIEW.farright,0.0111969929944065,318
POLIVIEW,How would you characterize your political views?,POLIVIEW.conservative,0.251737560861732,318
POLIVIEW,How would you characterize your political views?,POLIVIEW.middleoftheroad,0.438943880146714,318
POLIVIEW,How would you characterize your political views?,POLIVIEW.liberal,0.269842140659452,318
POLIVIEW,How would you characterize your political views?,POLIVIEW.farleft,0.0282794253376962,318
RACE1,White/Caucasian,RACE1.yes,0.828591162904105,318
RACE2,African American/Black,RACE2.yes,0.0535023064316516,318
RACE3,American Indian/Alaska Native,RACE3.yes,0.0177438313182961,318
RACE4,Asian,RACE4.yes,0.0593727453337419,318
RACE5,Native Hawaiian/Pacific Islander,RACE5.yes,0.00830460798970937,209
RACE6,Mexican American/Chicana/o/x,RACE6.yes,0.0270418546076048,318
RACE7,Puerto Rican,RACE7.yes,0.00933636899131679,318
RACE8,Other Latina/o/x,RACE8.yes,0.0227491059159064,318
RACE9,Other,RACE9.yes,0.0374199703600838,318
RACEGROUP,Race/Ethnicity Group,RACEGROUP.yes,0.0515699171890286,318
RATE01,Self Rating: Academic ability,RATE01.lowest10pct,0.00113684367708067,318
RATE01,Self Rating: Academic ability,RATE01.belowaverage,0.00832011773519168,318
RATE01,Self Rating: Academic ability,RATE01.average,0.235834324350123,318
RATE01,Self Rating: Academic ability,RATE01.aboveaverage,0.5231972393076,318
RATE01,Self Rating: Academic ability,RATE01.highest10pct,0.231511474930005,318
RATE02,Self Rating: Artistic ability,RATE02.lowest10pct,0.0731404493894046,318
RATE02,Self Rating: Artistic ability,RATE02.belowaverage,0.2690822331072,318
RATE02,Self Rating: Artistic ability,RATE02.average,0.353486402086991,318
RATE02,Self Rating: Artistic ability,RATE02.aboveaverage,0.23286589893536,318
RATE02,Self Rating: Artistic ability,RATE02.highest10pct,0.0714250164810453,318
RATE04,Self Rating: Competitiveness,RATE04.lowest10pct,0.0132976704994541,318
RATE04,Self Rating: Competitiveness,RATE04.belowaverage,0.0836751155701435,318
RATE04,Self Rating: Competitiveness,RATE04.average,0.338019138959863,318
RATE04,Self Rating: Competitiveness,RATE04.aboveaverage,0.37477189866855,318
RATE04,Self Rating: Competitiveness,RATE04.highest10pct,0.190236176301989,318
RATE06,Self Rating: Cooperativeness,RATE06.lowest10pct,0.00216536895755359,318
RATE06,Self Rating: Cooperativeness,RATE06.belowaverage,0.0162778933980109,318
RATE06,Self Rating: Cooperativeness,RATE06.average,0.227034756573894,318
RATE06,Self Rating: Cooperativeness,RATE06.aboveaverage,0.524698252291872,318
RATE06,Self Rating: Cooperativeness,RATE06.highest10pct,0.22982372877867,318
RATE07,Self Rating: Creativity,RATE07.lowest10pct,0.0104841759123525,318
RATE07,Self Rating: Creativity,RATE07.belowaverage,0.0836866959893852,318
RATE07,Self Rating: Creativity,RATE07.average,0.35109427229708,318
RATE07,Self Rating: Creativity,RATE07.aboveaverage,0.39807142499307,318
RATE07,Self Rating: Creativity,RATE07.highest10pct,0.156663430808112,318
RATE08,Self Rating: Cynicism,RATE08.lowest10pct,0.0648022054920943,116
RATE08,Self Rating: Cynicism,RATE08.belowaverage,0.194764256224834,116
RATE08,Self Rating: Cynicism,RATE08.average,0.462677548126542,116
RATE08,Self Rating: Cynicism,RATE08.aboveaverage,0.200943279230339,116
RATE08,Self Rating: Cynicism,RATE08.highest10pct,0.0768127109261901,116
RATE09,Self Rating: Drive to achieve,RATE09.lowest10pct,0.00371579336072164,318
RATE09,Self Rating: Drive to achieve,RATE09.belowaverage,0.0273679933514681,318
RATE09,Self Rating: Drive to achieve,RATE09.average,0.216266161021803,318
RATE09,Self Rating: Drive to achieve,RATE09.aboveaverage,0.441305484776809,318
RATE09,Self Rating: Drive to achieve,RATE09.highest10pct,0.311344567489198,318
RATE10,Self Rating: Emotional health,RATE10.lowest10pct,0.00839402550163616,318
RATE10,Self Rating: Emotional health,RATE10.belowaverage,0.0634623661516586,318
RATE10,Self Rating: Emotional health,RATE10.average,0.341505578053097,318
RATE10,Self Rating: Emotional health,RATE10.aboveaverage,0.386786837430923,318
RATE10,Self Rating: Emotional health,RATE10.highest10pct,0.199851192862685,318
RATE12,Self Rating: Leadership ability,RATE12.lowest10pct,0.00616725287958511,318
RATE12,Self Rating: Leadership ability,RATE12.belowaverage,0.055010380375881,318
RATE12,Self Rating: Leadership ability,RATE12.average,0.30364890205344,318
RATE12,Self Rating: Leadership ability,RATE12.aboveaverage,0.425824271152108,318
RATE12,Self Rating: Leadership ability,RATE12.highest10pct,0.209349193538987,318
RATE22,Self Rating: Self-confidence (intellectual),RATE22.lowest10pct,0.00398416850173939,318
RATE22,Self Rating: Self-confidence (intellectual),RATE22.belowaverage,0.0375013238947387,318
RATE22,Self Rating: Self-confidence (intellectual),RATE22.average,0.279339550779974,318
RATE22,Self Rating: Self-confidence (intellectual),RATE22.aboveaverage,0.467209756786775,318
RATE22,Self Rating: Self-confidence (intellectual),RATE22.highest10pct,0.211965200036773,318
RATE23,Self Rating: Self-confidence (social),RATE23.lowest10pct,0.00905965375531929,318
RATE23,Self Rating: Self-confidence (social),RATE23.belowaverage,0.0810402733696265,318
RATE23,Self Rating: Self-confidence (social),RATE23.average,0.331437533183372,318
RATE23,Self Rating: Self-confidence (social),RATE23.aboveaverage,0.402877463778977,318
RATE23,Self Rating: Self-confidence (social),RATE23.highest10pct,0.175585075912705,318
RATE27,Self Rating: Understanding of others,RATE27.lowest10pct,0.00263291750170193,318
RATE27,Self Rating: Understanding of others,RATE27.belowaverage,0.0153986829274765,318
RATE27,Self Rating: Understanding of others,RATE27.average,0.259179180460019,318
RATE27,Self Rating: Understanding of others,RATE27.aboveaverage,0.506704479850908,318
RATE27,Self Rating: Understanding of others,RATE27.highest10pct,0.216084739259895,318
RATE28,Self Rating: Writing ability,RATE28.lowest10pct,0.00659572373317911,318
RATE28,Self Rating: Writing ability,RATE28.belowaverage,0.0565186944400864,318
RATE28,Self Rating: Writing ability,RATE28.average,0.351913693168373,318
RATE28,Self Rating: Writing ability,RATE28.aboveaverage,0.422184235075667,318
RATE28,Self Rating: Writing ability,RATE28.highest10pct,0.162787653582695,318
REENROLL_9406,"If you could make your college choice over, would you still choose to enroll at your current college?",REENROLL_9406.defno,0.0392727355981132,318
REENROLL_9406,"If you could make your college choice over, would you still choose to enroll at your current college?",REENROLL_9406.probno,0.116866303626649,318
REENROLL_9406,"If you could make your college choice over, would you still choose to enroll at your current college?",REENROLL_9406.dontknow,0.0420249244405179,318
REENROLL_9406,"If you could make your college choice over, would you still choose to enroll at your current college?",REENROLL_9406.probyes,0.385637416563365,318
REENROLL_9406,"If you could make your college choice over, would you still choose to enroll at your current college?",REENROLL_9406.defyes,0.416198619771355,318
SATIS01_9406,Satisfaction: Ability to find a faculty or staff mentor,SATIS01_9406.cantrate,0.0626523671405355,318
SATIS01_9406,Satisfaction: Ability to find a faculty or staff mentor,SATIS01_9406.dissatisfied,0.0547388893068774,318
SATIS01_9406,Satisfaction: Ability to find a faculty or staff mentor,SATIS01_9406.neutral,0.1902424596613,318
SATIS01_9406,Satisfaction: Ability to find a faculty or staff mentor,SATIS01_9406.satisfied,0.442204799320242,318
SATIS01_9406,Satisfaction: Ability to find a faculty or staff mentor,SATIS01_9406.verysatisfied,0.250161484571045,318
SATIS02_9406,Satisfaction: Academic advising,SATIS02_9406.cantrate,0.0301668472247929,318
SATIS02_9406,Satisfaction: Academic advising,SATIS02_9406.dissatisfied,0.168953089670934,318
SATIS02_9406,Satisfaction: Academic advising,SATIS02_9406.neutral,0.239048683570609,318
SATIS02_9406,Satisfaction: Academic advising,SATIS02_9406.satisfied,0.394760050877073,318
SATIS02_9406,Satisfaction: Academic advising,SATIS02_9406.verysatisfied,0.167071328656591,318
SATIS03_9406,Satisfaction: Amount of contact with faculty,SATIS03_9406.cantrate,0.00758522959501314,309
SATIS03_9406,Satisfaction: Amount of contact with faculty,SATIS03_9406.dissatisfied,0.0376511845713597,309
SATIS03_9406,Satisfaction: Amount of contact with faculty,SATIS03_9406.neutral,0.177982295936181,309
SATIS03_9406,Satisfaction: Amount of contact with faculty,SATIS03_9406.satisfied,0.481033206613176,309
SATIS03_9406,Satisfaction: Amount of contact with faculty,SATIS03_9406.verysatisfied,0.29574808328427,309
SATIS05_9406,Satisfaction: Campus health services,SATIS05_9406.cantrate,0.168099052885494,318
SATIS05_9406,Satisfaction: Campus health services,SATIS05_9406.dissatisfied,0.167756608523901,318
SATIS05_9406,Satisfaction: Campus health services,SATIS05_9406.neutral,0.245789247638656,318
SATIS05_9406,Satisfaction: Campus health services,SATIS05_9406.satisfied,0.325200122342256,318
SATIS05_9406,Satisfaction: Campus health services,SATIS05_9406.verysatisfied,0.0931549686096933,318
SATIS06_9406,Satisfaction: Career counseling and advising,SATIS06_9406.cantrate,0.137391244231478,318
SATIS06_9406,Satisfaction: Career counseling and advising,SATIS06_9406.dissatisfied,0.160076136095594,318
SATIS06_9406,Satisfaction: Career counseling and advising,SATIS06_9406.neutral,0.272559982182836,318
SATIS06_9406,Satisfaction: Career counseling and advising,SATIS06_9406.satisfied,0.312946360984493,318
SATIS06_9406,Satisfaction: Career counseling and advising,SATIS06_9406.verysatisfied,0.117026276505599,318
SATIS07_9406,Satisfaction: Class size,SATIS07_9406.cantrate,0.00303236154111632,309
SATIS07_9406,Satisfaction: Class size,SATIS07_9406.dissatisfied,0.0362016645260288,309
SATIS07_9406,Satisfaction: Class size,SATIS07_9406.neutral,0.131268469617958,309
SATIS07_9406,Satisfaction: Class size,SATIS07_9406.satisfied,0.512135901232786,309
SATIS07_9406,Satisfaction: Class size,SATIS07_9406.verysatisfied,0.317361603082111,309
SATIS08_9406,Satisfaction: Computer facilities,SATIS08_9406.cantrate,0.0175740132907681,318
SATIS08_9406,Satisfaction: Computer facilities,SATIS08_9406.dissatisfied,0.131425954118846,318
SATIS08_9406,Satisfaction: Computer facilities,SATIS08_9406.neutral,0.178312399537213,318
SATIS08_9406,Satisfaction: Computer facilities,SATIS08_9406.satisfied,0.453540026625486,318
SATIS08_9406,Satisfaction: Computer facilities,SATIS08_9406.verysatisfied,0.219147606427687,318
SATIS09_9406,Satisfaction: Connection with your peers,SATIS09_9406.cantrate,0.0154373924131619,125
SATIS09_9406,Satisfaction: Connection with your peers,SATIS09_9406.dissatisfied,0.040703008181335,125
SATIS09_9406,Satisfaction: Connection with your peers,SATIS09_9406.neutral,0.182373499679659,125
SATIS09_9406,Satisfaction: Connection with your peers,SATIS09_9406.satisfied,0.495984944416585,125
SATIS09_9406,Satisfaction: Connection with your peers,SATIS09_9406.verysatisfied,0.265501155309259,125
SATIS10_9406,Satisfaction: Courses in your major field,SATIS10_9406.cantrate,0.0145831239324294,309
SATIS10_9406,Satisfaction: Courses in your major field,SATIS10_9406.dissatisfied,0.0498541817542259,309
SATIS10_9406,Satisfaction: Courses in your major field,SATIS10_9406.neutral,0.0755691228820195,309
SATIS10_9406,Satisfaction: Courses in your major field,SATIS10_9406.satisfied,0.411212257871526,309
SATIS10_9406,Satisfaction: Courses in your major field,SATIS10_9406.verysatisfied,0.448781313559799,309
SATIS12_9406,Satisfaction: Ethnic/racial diversity of students,SATIS12_9406.cantrate,0.0491881343284047,228
SATIS12_9406,Satisfaction: Ethnic/racial diversity of students,SATIS12_9406.dissatisfied,0.206200503883503,228
SATIS12_9406,Satisfaction: Ethnic/racial diversity of students,SATIS12_9406.neutral,0.373042239051737,228
SATIS12_9406,Satisfaction: Ethnic/racial diversity of students,SATIS12_9406.satisfied,0.301025142003317,228
SATIS12_9406,Satisfaction: Ethnic/racial diversity of students,SATIS12_9406.verysatisfied,0.0705439807330391,228
SATIS13_9406,Satisfaction: Financial aid services,SATIS13_9406.cantrate,0.187815046819852,318
SATIS13_9406,Satisfaction: Financial aid services,SATIS13_9406.dissatisfied,0.146026918909908,318
SATIS13_9406,Satisfaction: Financial aid services,SATIS13_9406.neutral,0.234515419342691,318
SATIS13_9406,Satisfaction: Financial aid services,SATIS13_9406.satisfied,0.321636107258187,318
SATIS13_9406,Satisfaction: Financial aid services,SATIS13_9406.verysatisfied,0.110006507669363,318
SATIS14_9406,Satisfaction: General education or core curriculum courses,SATIS14_9406.cantrate,0.0130596367214131,279
SATIS14_9406,Satisfaction: General education or core curriculum courses,SATIS14_9406.dissatisfied,0.0619934653407994,279
SATIS14_9406,Satisfaction: General education or core curriculum courses,SATIS14_9406.neutral,0.166794330706607,279
SATIS14_9406,Satisfaction: General education or core curriculum courses,SATIS14_9406.satisfied,0.578112538906261,279
SATIS14_9406,Satisfaction: General education or core curriculum courses,SATIS14_9406.verysatisfied,0.180040028324919,279
SATIS15_9406,Satisfaction: Humanities courses,SATIS15_9406.cantrate,0.0921141175238809,318
SATIS15_9406,Satisfaction: Humanities courses,SATIS15_9406.dissatisfied,0.0363070509587982,318
SATIS15_9406,Satisfaction: Humanities courses,SATIS15_9406.neutral,0.226323956995262,318
SATIS15_9406,Satisfaction: Humanities courses,SATIS15_9406.satisfied,0.464652825931075,318
SATIS15_9406,Satisfaction: Humanities courses,SATIS15_9406.verysatisfied,0.180602048590985,318
SATIS16_9406,Satisfaction: Institutional support of racial/cultural differences,SATIS16_9406.cantrate,0.16642193368385,56
SATIS16_9406,Satisfaction: Institutional support of racial/cultural differences,SATIS16_9406.dissatisfied,0.138773213316809,56
SATIS16_9406,Satisfaction: Institutional support of racial/cultural differences,SATIS16_9406.neutral,0.343555921488777,56
SATIS16_9406,Satisfaction: Institutional support of racial/cultural differences,SATIS16_9406.satisfied,0.27643665120705,56
SATIS16_9406,Satisfaction: Institutional support of racial/cultural differences,SATIS16_9406.verysatisfied,0.0748122803035151,56
SATIS17_9406,Satisfaction: Interaction with other students,SATIS17_9406.cantrate,0.00345572488245143,309
SATIS17_9406,Satisfaction: Interaction with other students,SATIS17_9406.dissatisfied,0.0318247275041927,309
SATIS17_9406,Satisfaction: Interaction with other students,SATIS17_9406.neutral,0.132522829434719,309
SATIS17_9406,Satisfaction: Interaction with other students,SATIS17_9406.satisfied,0.517292646442265,309
SATIS17_9406,Satisfaction: Interaction with other students,SATIS17_9406.verysatisfied,0.314904071736372,309
SATIS18_9406,Satisfaction: Job placement services for students,SATIS18_9406.cantrate,0.251340184435046,318
SATIS18_9406,Satisfaction: Job placement services for students,SATIS18_9406.dissatisfied,0.150804016129028,318
SATIS18_9406,Satisfaction: Job placement services for students,SATIS18_9406.neutral,0.264291341609019,318
SATIS18_9406,Satisfaction: Job placement services for students,SATIS18_9406.satisfied,0.251270244382031,318
SATIS18_9406,Satisfaction: Job placement services for students,SATIS18_9406.verysatisfied,0.0822942134448762,318
SATIS19_9406,Satisfaction: Laboratory facilities and equipment,SATIS19_9406.cantrate,0.146432826586131,318
SATIS19_9406,Satisfaction: Laboratory facilities and equipment,SATIS19_9406.dissatisfied,0.0889557947248767,318
SATIS19_9406,Satisfaction: Laboratory facilities and equipment,SATIS19_9406.neutral,0.238230565651937,318
SATIS19_9406,Satisfaction: Laboratory facilities and equipment,SATIS19_9406.satisfied,0.391411588463599,318
SATIS19_9406,Satisfaction: Laboratory facilities and equipment,SATIS19_9406.verysatisfied,0.134969224573457,318
SATIS20_9406,Satisfaction: Leadership opportunities,SATIS20_9406.cantrate,0.140523533561838,318
SATIS20_9406,Satisfaction: Leadership opportunities,SATIS20_9406.dissatisfied,0.0295663348721934,318
SATIS20_9406,Satisfaction: Leadership opportunities,SATIS20_9406.neutral,0.280184881062811,318
SATIS20_9406,Satisfaction: Leadership opportunities,SATIS20_9406.satisfied,0.382919771549934,318
SATIS20_9406,Satisfaction: Leadership opportunities,SATIS20_9406.verysatisfied,0.166805478953224,318
SATIS21_9406,Satisfaction: Library facilities,SATIS21_9406.cantrate,0.0103029281686968,318
SATIS21_9406,Satisfaction: Library facilities,SATIS21_9406.dissatisfied,0.164207643300209,318
SATIS21_9406,Satisfaction: Library facilities,SATIS21_9406.neutral,0.186171602597979,318
SATIS21_9406,Satisfaction: Library facilities,SATIS21_9406.satisfied,0.437342646438724,318
SATIS21_9406,Satisfaction: Library facilities,SATIS21_9406.verysatisfied,0.201975179494391,318
SATIS22_9406,Satisfaction: Opportunities for community service,SATIS22_9406.cantrate,0.170421807155286,318
SATIS22_9406,Satisfaction: Opportunities for community service,SATIS22_9406.dissatisfied,0.0291616602266777,318
SATIS22_9406,Satisfaction: Opportunities for community service,SATIS22_9406.neutral,0.236264522455957,318
SATIS22_9406,Satisfaction: Opportunities for community service,SATIS22_9406.satisfied,0.357156606157381,318
SATIS22_9406,Satisfaction: Opportunities for community service,SATIS22_9406.verysatisfied,0.206995404004698,318
SATIS24_9406,Satisfaction: Opportunities to discuss coursework outside of class with professors,SATIS24_9406.cantrate,0.0188342622886065,56
SATIS24_9406,Satisfaction: Opportunities to discuss coursework outside of class with professors,SATIS24_9406.dissatisfied,0.0297814045533748,56
SATIS24_9406,Satisfaction: Opportunities to discuss coursework outside of class with professors,SATIS24_9406.neutral,0.141002873165208,56
SATIS24_9406,Satisfaction: Opportunities to discuss coursework outside of class with professors,SATIS24_9406.satisfied,0.445403750426679,56
SATIS24_9406,Satisfaction: Opportunities to discuss coursework outside of class with professors,SATIS24_9406.verysatisfied,0.364977709566132,56
SATIS25_9406,Satisfaction: Opportunities to participate in extracurricular activities,SATIS25_9406.cantrate,0.089552290943513,56
SATIS25_9406,Satisfaction: Opportunities to participate in extracurricular activities,SATIS25_9406.dissatisfied,0.0389385024094471,56
SATIS25_9406,Satisfaction: Opportunities to participate in extracurricular activities,SATIS25_9406.neutral,0.166481490216941,56
SATIS25_9406,Satisfaction: Opportunities to participate in extracurricular activities,SATIS25_9406.satisfied,0.388651443653222,56
SATIS25_9406,Satisfaction: Opportunities to participate in extracurricular activities,SATIS25_9406.verysatisfied,0.316376272776876,56
SATIS26_9406,Satisfaction: Opportunities to take interdisciplinary courses,SATIS26_9406.cantrate,0.196493564119633,56
SATIS26_9406,Satisfaction: Opportunities to take interdisciplinary courses,SATIS26_9406.dissatisfied,0.0552095156694037,56
SATIS26_9406,Satisfaction: Opportunities to take interdisciplinary courses,SATIS26_9406.neutral,0.295899187768949,56
SATIS26_9406,Satisfaction: Opportunities to take interdisciplinary courses,SATIS26_9406.satisfied,0.339403518005686,56
SATIS26_9406,Satisfaction: Opportunities to take interdisciplinary courses,SATIS26_9406.verysatisfied,0.112994214436329,56
SATIS27_9406,Satisfaction: Overall college experience,SATIS27_9406.cantrate,0.00228419147067927,309
SATIS27_9406,Satisfaction: Overall college experience,SATIS27_9406.dissatisfied,0.0330040814512628,309
SATIS27_9406,Satisfaction: Overall college experience,SATIS27_9406.neutral,0.125491349431019,309
SATIS27_9406,Satisfaction: Overall college experience,SATIS27_9406.satisfied,0.528867454475982,309
SATIS27_9406,Satisfaction: Overall college experience,SATIS27_9406.verysatisfied,0.310352923171057,309
SATIS28_9406,Satisfaction: Overall quality of instruction,SATIS28_9406.cantrate,0.00183191033408743,309
SATIS28_9406,Satisfaction: Overall quality of instruction,SATIS28_9406.dissatisfied,0.0318097511482763,309
SATIS28_9406,Satisfaction: Overall quality of instruction,SATIS28_9406.neutral,0.138451651721106,309
SATIS28_9406,Satisfaction: Overall quality of instruction,SATIS28_9406.satisfied,0.569700105306977,309
SATIS28_9406,Satisfaction: Overall quality of instruction,SATIS28_9406.verysatisfied,0.258206581489554,309
SATIS30_9406,Satisfaction: Recreational facilities,SATIS30_9406.cantrate,0.0857705893279286,318
SATIS30_9406,Satisfaction: Recreational facilities,SATIS30_9406.dissatisfied,0.124992783027275,318
SATIS30_9406,Satisfaction: Recreational facilities,SATIS30_9406.neutral,0.220887051636673,318
SATIS30_9406,Satisfaction: Recreational facilities,SATIS30_9406.satisfied,0.402880892631282,318
SATIS30_9406,Satisfaction: Recreational facilities,SATIS30_9406.verysatisfied,0.165468683376841,318
SATIS31_9406,Satisfaction: Relevance of coursework to everyday life,SATIS31_9406.cantrate,0.0073419882798325,309
SATIS31_9406,Satisfaction: Relevance of coursework to everyday life,SATIS31_9406.dissatisfied,0.0846734293805096,309
SATIS31_9406,Satisfaction: Relevance of coursework to everyday life,SATIS31_9406.neutral,0.262244641707417,309
