corr_type,Name,Description,Summary,wtdprop,n_colleges,mr_kq5_pq1,mr_ktop1_pq1,k_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,par_q1,par_q2,par_q3,par_q4,par_q5
Pooled,SUCCSES5,Success: Managing your time effectively,SUCCSES5.not,0.06455029,183,-0.003985036,0.128263674,-0.020325378,0.086957315,0.045841332,0.052691161,-0.09684301,-0.004848113,0.056339405,0.083070269,0.153771087,0.027634176,0.004936434,-0.019352898,-0.059529428,-0.003939354,0.003424054,0.010214562,0.04818803,-0.014872723,-0.019567911,-0.007941674,0.08263002,0.005301691,-0.103424213,0.016477612,0.050088988,0.031635689,0.044769839,-0.08928958,0.002984805,0.180435459,0.06797558,0.014341262,-0.108262841,-0.011763441,0.059270016,0.01204464,0.077692101,-0.088074555,0.000381274,0.099580393,0.080707838,0.020885119,-0.024597684,-0.039504817
Pooled,SUCCSES5,Success: Managing your time effectively,SUCCSES5.somewhat,0.472531918,183,-0.016850827,-0.050065979,-0.372253446,0.323815202,0.380611146,0.378719194,0.160748559,-0.349284688,-0.283518348,-0.242848467,-0.13158049,-0.219493108,-0.333343625,-0.359362443,-0.395062554,-0.369717562,0.02433659,0.190746391,0.334131966,0.085726027,-0.273142059,0.202529349,0.354161479,0.294510481,0.084930917,-0.316544918,0.25906909,0.314062284,0.325703359,0.151908596,-0.338941899,0.338024482,0.370631481,0.337152904,0.157512986,-0.355835303,0.298194011,0.346056167,0.391479473,0.144131606,-0.345971981,0.252982696,0.284424967,0.298601656,0.184587129,-0.297713968
Pooled,SUCCSES5,Success: Managing your time effectively,SUCCSES5.very,0.462917792,183,0.014075508,-0.006468533,0.28760692,-0.274060197,-0.302701309,-0.303636059,-0.087792624,0.264958811,0.194295578,0.154425805,0.046184933,0.155927547,0.249570193,0.277554612,0.318312448,0.280047722,-0.019524863,-0.147303605,-0.268474518,-0.059493465,0.212636523,-0.149927702,-0.295443502,-0.223826809,-0.028373624,0.232929644,-0.212547949,-0.247641168,-0.260942979,-0.083732528,0.254462781,-0.316989564,-0.302807595,-0.25908592,-0.081417674,0.272280073,-0.245204351,-0.265005562,-0.321871569,-0.078289074,0.26065934,-0.225017972,-0.242214203,-0.232281746,-0.130662285,0.23803015
Pooled,SUCCSES6,Success: Understanding what your professors expect of you academically,SUCCSES6.not,0.012204551,183,0.178939189,0.300400636,0.277964603,-0.164879583,-0.225436907,-0.234832836,-0.300825364,0.291474366,0.322664852,0.325058944,0.311349151,0.218824974,0.292234769,0.303681427,0.257211706,0.282524461,-0.033966107,-0.116561647,-0.18443402,-0.207811486,0.240221579,-0.188080395,-0.179021746,-0.219185206,-0.262796337,0.299334246,-0.148163391,-0.235077666,-0.233258325,-0.293251211,0.320354699,-0.10498254,-0.217679934,-0.230034872,-0.282349879,0.28540226,-0.153207697,-0.213974126,-0.227354742,-0.292192928,0.297668088,0.054973789,-0.013855041,-0.179678027,-0.251353509,0.147945941
Pooled,SUCCSES6,Success: Understanding what your professors expect of you academically,SUCCSES6.somewhat,0.337504609,183,0.125995071,0.177769239,0.135691486,-0.166740165,-0.121878084,-0.04700117,-0.090502103,0.11459031,0.133318894,0.120552354,0.107104493,0.112679387,0.143084706,0.164087916,0.12474683,0.159203627,-0.06478556,-0.031704747,-0.019352496,-0.04788783,0.066047841,-0.160467101,-0.048632544,-0.069815133,-0.1036164,0.12442822,-0.204667146,-0.13042045,-0.052695128,-0.086031996,0.139116523,-0.08086422,-0.155167928,-0.082888269,-0.09842053,0.129550219,-0.168852915,-0.133861521,-0.035810979,-0.106640282,0.134300251,0.078857199,0.090215052,0.058051161,0.05503504,-0.080331349
Pooled,SUCCSES6,Success: Understanding what your professors expect of you academically,SUCCSES6.very,0.650290839,183,-0.137831753,-0.200188032,-0.158609865,0.173823967,0.139572654,0.071468639,0.119558799,-0.140713179,-0.161749052,-0.150231789,-0.136163457,-0.130279511,-0.167147432,-0.187930818,-0.146015554,-0.180891211,0.063947432,0.04321723,0.039894466,0.069064756,-0.089720471,0.170792246,0.066318674,0.090693779,0.127146364,-0.150746164,0.206893862,0.148620343,0.07654496,0.114522524,-0.166833457,0.087284596,0.169424265,0.104074461,0.124675412,-0.153819467,0.174384797,0.149284042,0.060230996,0.133448972,-0.159674248,-0.079463086,-0.081752408,-0.032233872,-0.020894617,0.056617873
Pooled,SUCCSES7,Success: Utilizing campus services available to students,SUCCSES7.not,0.068425441,183,0.319368095,0.012108984,-0.098691367,0.093920063,0.106465814,0.064219681,0.045204676,-0.084161359,-0.093767355,-0.100125393,-0.116225407,-0.048881579,-0.079069608,-0.070605114,-0.072004432,-0.09644206,0.026382711,0.055894491,0.066486795,0.0354755,-0.077405188,0.030388238,0.149006599,-0.01108191,0.057669744,-0.0696804,0.087082175,0.078259007,0.012519884,0.005621662,-0.048182768,0.103812453,0.091087663,0.012406178,-0.016595757,-0.04157334,0.076883717,0.06835805,0.071295475,0.048638038,-0.080165135,0.32480585,0.306986247,0.194257587,0.126578303,-0.260955895
Pooled,SUCCSES7,Success: Utilizing campus services available to students,SUCCSES7.somewhat,0.594449738,183,-0.178007379,0.097396565,0.045247094,0.045268828,-0.035934398,-0.033193427,-0.113514372,0.059044568,0.109336409,0.138315305,0.178258683,-0.018779387,0.036504829,0.059915495,0.021150256,0.04218726,0.150287236,-0.000139396,-0.092037941,-0.135497226,0.05672325,0.033617397,0.042996237,-0.036357096,-0.155002119,0.057563501,0.001483365,-0.066425879,-0.036364602,-0.047586567,0.054410781,0.097582879,-0.047108114,-0.054354019,-0.084498551,0.048798432,0.034330331,-0.018652693,0.006232786,-0.131370633,0.05652442,-0.185071327,-0.103455147,0.053051364,0.06577219,0.022266416
Pooled,SUCCSES7,Success: Utilizing campus services available to students,SUCCSES7.very,0.337124821,183,-0.034577176,-0.090068598,0.019003712,-0.093362297,-0.031475121,-0.009169533,0.07037466,-0.001230243,-0.038488104,-0.059476631,-0.084127213,0.044516537,0.01500916,-0.009879648,0.023973981,0.020299447,-0.143469995,-0.032483656,0.039657955,0.094784297,-0.003192692,-0.046375236,-0.123556681,0.037449022,0.098461633,-0.008414548,-0.052057972,0.010963675,0.023688831,0.037276314,-0.018266924,-0.143716701,-0.012982537,0.039086521,0.081693418,-0.01733902,-0.074102976,-0.023975631,-0.04689748,0.083589914,-0.001413402,-0.031728736,-0.090891687,-0.158520352,-0.129885239,0.13323542
Pooled,VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.agreesomewhat,0.315444303,279,-0.422363508,-0.050021473,0.215258835,-0.103313055,-0.278461269,-0.227232561,-0.076440012,0.19743001,0.188713681,0.175571939,0.126394578,0.098289182,0.179093017,0.195327498,0.189035445,0.194274807,0.015488097,-0.138619258,-0.15835604,-0.034409325,0.135112283,-0.048535594,-0.21124555,-0.1200139,-0.070713109,0.155565996,-0.085857132,-0.224046173,-0.175608158,-0.017682408,0.157120827,-0.046224847,-0.254960214,-0.213374052,-0.042514996,0.171830337,-0.061888456,-0.256619501,-0.220865965,-0.078786761,0.187600924,-0.516996081,-0.460197272,-0.121803697,0.232057699,0.239979631
Pooled,VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.agreestrongly,0.195332707,279,-0.040147046,0.143023467,0.3445053,-0.05550457,-0.371000977,-0.381691483,-0.359669746,0.383595976,0.402400065,0.360102093,0.236804491,0.27511996,0.349654654,0.333735584,0.327749344,0.33476401,0.0353468,-0.252149795,-0.334971588,-0.142786904,0.302912771,-0.159536811,-0.344008234,-0.296974387,-0.26207732,0.378253889,-0.068961051,-0.346756598,-0.294455918,-0.289769043,0.355192841,-0.002098877,-0.301638647,-0.381696781,-0.37494424,0.388556493,-0.015370724,-0.351453471,-0.390638753,-0.367767733,0.390083058,-0.22165333,-0.272969718,-0.20753325,-0.031476534,0.224529153
Pooled,VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.disagreesomewhat,0.35277393,279,-0.275957354,-0.211692756,-0.307943202,0.039567685,0.281138004,0.365686441,0.378545849,-0.361253074,-0.373433262,-0.329152257,-0.208462062,-0.294358941,-0.337490679,-0.333271616,-0.308388488,-0.308748406,-0.009486776,0.219993691,0.319598439,0.204284191,-0.322070443,0.175688597,0.301065841,0.283661498,0.269983854,-0.367192996,0.056438046,0.306866758,0.320135516,0.359005237,-0.382271813,0.01421319,0.207740788,0.390870575,0.408407357,-0.385754254,0.014289143,0.266863643,0.389312991,0.384057962,-0.375170501,-0.117420936,-0.004665613,0.193578748,0.232336097,-0.113874473
Pooled,VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.disagreestrongly,0.13644906,279,0.456170168,0.053480333,-0.198721673,0.079487675,0.273500683,0.198127967,0.082856231,-0.184446102,-0.185892293,-0.173507592,-0.125649193,-0.084290961,-0.162489302,-0.162781843,-0.16997894,-0.178225567,-0.030217026,0.13744652,0.150051213,0.001651174,-0.110215468,0.040683621,0.200224177,0.120597727,0.073035539,-0.151551471,0.06870169,0.206377948,0.129314712,0.006698453,-0.125572549,0.02048119,0.25250891,0.174104465,0.055460294,-0.157561394,0.039913845,0.254449793,0.186362612,0.086975259,-0.174789691,0.551906254,0.486439928,0.109952944,-0.260332048,-0.243517469
Pooled,VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.agreesomewhat,0.214394769,318,0.338065234,0.121600741,0.254506546,-0.419085431,-0.30139912,-0.112410995,0.005322206,0.188835058,0.12215847,0.063639824,-0.021914799,0.203720074,0.253699611,0.267692236,0.30493187,0.285804636,-0.18213939,-0.10795528,-0.077873597,-0.02002357,0.148495809,-0.325513439,-0.173050851,-0.12876507,-0.009587787,0.196561643,-0.321231706,-0.302834352,-0.121447152,-0.012612295,0.204569918,-0.363989036,-0.391760162,-0.162383228,-0.025919342,0.245646526,-0.454142181,-0.271412266,-0.126660641,-0.003800692,0.219703059,0.262590921,0.208691534,0.08439146,0.003158498,-0.172420197
Pooled,VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.agreestrongly,0.037886116,318,0.610839954,0.079923979,0.043103234,-0.140984299,-0.038099912,-0.008312814,0.014185253,0.032409319,-0.017542558,-0.057131148,-0.114096128,0.070389742,0.07656284,0.080618103,0.105566344,0.072047786,-0.06769263,0.03294128,-0.044273414,-0.029355187,0.044621817,-0.135716774,-0.015663098,-0.086910263,0.0385575,0.060499165,-0.091174854,-0.100761361,-0.037426833,-0.061570791,0.089122294,-0.174915873,-0.131450664,-0.026982742,-0.039566487,0.097221865,-0.216484181,0.001659064,-0.028899301,0.002966143,0.057738984,0.58837124,0.452979611,0.084005428,-0.204565406,-0.269346764
Pooled,VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.disagreesomewhat,0.435877387,318,-0.505373433,-0.032897533,0.157243953,-0.172361439,-0.225536483,-0.075949312,0.028158149,0.102028064,0.118019139,0.121491003,0.130607543,0.054814351,0.134503111,0.109131167,0.103614948,0.1423721,-0.012646589,-0.113864371,0.000154489,0.055034882,0.021783919,-0.098842758,-0.178671011,-0.027211804,0.030352546,0.079569141,-0.158160556,-0.141345399,-0.013680218,0.083977701,0.04030036,-0.068648962,-0.191393299,-0.056558287,0.073793917,0.049776745,-0.119458761,-0.219605148,-0.067794077,0.030760402,0.092837729,-0.545539604,-0.447836755,-0.051192268,0.285914692,0.213580565
Pooled,VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.disagreestrongly,0.311841728,318,-0.053415098,-0.086603462,-0.305874479,0.46163838,0.386090217,0.136871265,-0.026914768,-0.21695389,-0.166505364,-0.116015804,-0.04521881,-0.204884185,-0.298050548,-0.291821608,-0.321608154,-0.325862459,0.159294192,0.149338982,0.068144445,-0.015881679,-0.135115689,0.341017636,0.254038884,0.135094421,-0.023665433,-0.214219624,0.367549573,0.344890615,0.107886414,-0.033138528,-0.20022776,0.358284831,0.452338769,0.164826361,-0.02192413,-0.238911298,0.469908164,0.349974927,0.146889234,-0.019189712,-0.239633154,0.035280457,0.041584802,-0.047748226,-0.147881855,0.047053701
Pooled,VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.agreesomewhat,0.267099779,94,0.538984559,0.168903898,0.058680903,0.035900512,0.019283472,-0.085419111,-0.226190486,0.115249825,0.107427663,0.113430177,0.11448828,0.194448643,0.055605296,0.081574531,0.024048245,0.071046681,-0.041393338,-0.047953703,-0.172697739,-0.188349333,0.214117532,0.107550944,-0.00363065,-0.187546575,-0.150433533,0.107201328,0.017705425,-0.013229404,-0.139680819,-0.187808508,0.135742885,0.081177118,0.065003123,-0.056579283,-0.255676426,0.105184272,-0.055384702,0.047087674,0.023719237,-0.253871059,0.134040626,0.434463343,0.219179906,-0.238470946,-0.588831059,0.050414348
Pooled,VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.agreestrongly,0.040818828,94,0.710799018,0.35295706,0.17635441,-0.046121419,-0.122865873,-0.214888429,-0.220048865,0.212611375,0.169271895,0.161114295,0.146717305,0.262793304,0.249879998,0.184320264,0.17013569,0.201232508,-0.080326248,-0.12220632,-0.287445584,-0.073160543,0.258981213,-0.121341987,-0.132588591,-0.287735166,-0.175092476,0.273198614,-0.033920809,-0.120634271,-0.222722692,-0.23788526,0.236422172,0.018707337,-0.079257507,-0.250864658,-0.281020467,0.252009737,-0.170606513,-0.053506689,-0.10338574,-0.266424439,0.23752483,0.533141343,0.295178185,-0.196333845,-0.561660917,-0.038603754
Pooled,VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.disagreesomewhat,0.396665849,94,-0.671248616,-0.316941343,-0.117726433,4.17E-05,-0.011492166,0.172021958,0.28414369,-0.178697999,-0.169202597,-0.15410472,-0.106570093,-0.274757434,-0.18719474,-0.16106491,-0.100249396,-0.15785908,0.087644256,0.103827283,0.257433839,0.189669061,-0.296998328,0.10284358,-0.022247159,0.324562525,0.222785059,-0.245147468,0.067027654,0.056117227,0.169545261,0.310811379,-0.233239268,-0.073799771,-0.054737242,0.131554216,0.404219975,-0.20946503,0.075190306,-0.03394308,0.166657497,0.226916019,-0.183349169,-0.540105292,-0.389999395,0.145213817,0.583206233,0.081743607
Pooled,VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.disagreestrongly,0.295415543,94,-0.337616523,-0.080765653,-0.048547847,-0.013546015,0.051665378,0.049145463,0.100377879,-0.072788545,-0.051121773,-0.06595089,-0.100092523,-0.097371696,-0.023408297,-0.039179986,-0.024897287,-0.039632881,0.008248411,0.022228716,0.102215749,0.068167874,-0.096685456,-0.136062564,0.089037837,0.060629613,0.052521977,-0.038644979,-0.057859048,0.026433796,0.110546067,0.047554537,-0.05942248,-0.02968317,0.019788927,0.072045428,0.059287618,-0.056199463,0.078346945,0.007539065,-0.113591771,0.200373106,-0.100514807,-0.253004867,-0.041192356,0.218747564,0.388312497,-0.101360453
Pooled,VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.agreesomewhat,0.354442983,196,0.355391082,-0.129843853,-0.193754667,-0.206207366,0.046629165,0.34485102,0.444396804,-0.288218418,-0.34190462,-0.373022055,-0.412100897,-0.162414507,-0.13195534,-0.157314492,-0.12305082,-0.126406218,-0.123276248,0.037074881,0.285307113,0.427382223,-0.293358235,-0.333182298,0.133241258,0.363590262,0.318565414,-0.234323138,-0.218409968,0.006579459,0.323250056,0.385258441,-0.261979672,-0.218540686,-0.027805701,0.234259691,0.357856677,-0.207392757,-0.263814667,-0.004693016,0.260234709,0.423880331,-0.236637848,0.444338425,0.571261289,0.49859026,0.305484415,-0.600526557
Pooled,VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.agreestrongly,0.084148206,196,0.57481325,-0.085134944,-0.216244064,-0.064283226,0.164544741,0.311299269,0.268020087,-0.254227983,-0.28469509,-0.299335484,-0.316137224,-0.146471212,-0.140780106,-0.182263557,-0.164256729,-0.151107151,-0.080375616,0.107015405,0.220986284,0.288556893,-0.244122315,-0.188643799,0.178443858,0.236829269,0.207765023,-0.192143569,-0.072889559,0.122107983,0.25303963,0.199507677,-0.212474931,-0.065496512,0.079137825,0.246171919,0.168735938,-0.179433015,-0.17397115,0.161808712,0.24669546,0.245889216,-0.207312165,0.670094932,0.668653473,0.345598638,-0.024863859,-0.542428194
Pooled,VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.disagreesomewhat,0.316804751,196,-0.488071552,0.030082189,0.116600812,0.089263612,-0.113425979,-0.196408529,-0.12197745,0.133562889,0.160811436,0.168458928,0.171465392,0.050338066,0.074372119,0.096689911,0.07488922,0.076006686,0.094012509,-0.10130644,-0.127619795,-0.152109168,0.135055737,0.127209174,-0.127055303,-0.105721508,-0.069148199,0.079886119,0.053983043,-0.059554302,-0.156255392,-0.075911575,0.103659437,0.090265181,-0.026367415,-0.153724495,-0.08278582,0.086552824,0.188151767,-0.141168668,-0.181976003,-0.08091035,0.094104682,-0.539481509,-0.467751826,-0.146638215,0.145376942,0.328337319
Pooled,VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.disagreestrongly,0.244604061,196,-0.373428284,0.137653113,0.218764134,0.166989751,-0.071606002,-0.358355396,-0.451894203,0.309356916,0.357814682,0.387830239,0.427504082,0.186256632,0.147940817,0.18002002,0.151625343,0.147606517,0.103227451,-0.0407706,-0.293287685,-0.43502371,0.308153278,0.317961417,-0.145333109,-0.375756193,-0.339126157,0.256410564,0.196081364,-0.039873517,-0.328727676,-0.388267567,0.279566589,0.177508258,-0.004025481,-0.251791198,-0.347511891,0.224884567,0.227288208,-0.015673549,-0.262078655,-0.441055501,0.259781109,-0.472805969,-0.60845372,-0.524672765,-0.304772629,0.629900901
Pooled,VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.agreesomewhat,0.234345771,259,-0.19343597,0.332820437,0.414453729,-0.331312397,-0.319138369,-0.353882114,-0.310023065,0.393745689,0.408818475,0.43642688,0.483831573,0.36990363,0.378256191,0.384503816,0.36460251,0.38731109,-0.131746913,-0.275828535,-0.254252344,-0.196512123,0.354257378,-0.17707747,-0.258411936,-0.324815563,-0.236024651,0.364788308,-0.241683029,-0.260610245,-0.342281006,-0.22563493,0.357887642,-0.278749353,-0.256633116,-0.286727798,-0.252946418,0.341231589,-0.257635547,-0.287736166,-0.298996811,-0.292660021,0.372258986,-0.307803296,-0.418510973,-0.472314528,-0.344241663,0.50233559
Pooled,VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.agreestrongly,0.031819044,259,0.001255586,0.313752307,0.257596292,-0.175770719,-0.129250641,-0.238725289,-0.295575006,0.273123047,0.293079684,0.315698668,0.362530988,0.250647344,0.230626094,0.242131033,0.225397296,0.25356575,-0.072779515,-0.118596172,-0.191906286,-0.23715873,0.265080082,-0.026012622,-0.102840611,-0.295188441,-0.231434887,0.260703342,-0.142789725,-0.08964601,-0.229363762,-0.269860026,0.265695143,-0.148312431,-0.110316117,-0.16651943,-0.26601941,0.241087134,-0.156084569,-0.121701128,-0.191846267,-0.273242208,0.262415828,-0.095192745,-0.203855446,-0.367430003,-0.359213079,0.341216144
Pooled,VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.disagreesomewhat,0.474692066,259,-0.299411967,-0.146314182,0.087424147,-0.080746326,-0.172536389,-0.077361547,0.07262568,0.051951402,0.031634062,0.009334521,-0.049006549,0.02249867,0.054147763,0.083739959,0.068822517,0.066394987,-0.007720504,-0.057422691,-0.079143548,0.070961007,0.02683941,-0.053514391,-0.11693521,0.035258418,0.058846033,0.011726278,-0.086731067,-0.154827295,-0.030934759,0.076782818,0.038693741,-0.018831689,-0.158115258,-0.079580046,0.092280474,0.030110478,-0.061619832,-0.15396997,-0.067112696,0.083587371,0.034038829,-0.326382087,-0.264877461,-0.015741881,0.229502944,0.105457836
Pooled,VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.disagreestrongly,0.259143118,259,0.354735848,-0.254741129,-0.461133532,0.368485467,0.407131018,0.400007845,0.279597513,-0.424615759,-0.428602621,-0.44229169,-0.454637488,-0.380329344,-0.403069283,-0.430281953,-0.400104252,-0.424031558,0.131318118,0.293740168,0.307639911,0.172906163,-0.373690557,0.18742392,0.314379294,0.31609042,0.212078883,-0.371488512,0.290435287,0.3377407,0.357909246,0.201005669,-0.38456643,0.27811063,0.341550721,0.328673304,0.212545274,-0.359313429,0.290427263,0.367272523,0.336748623,0.252754713,-0.392619155,0.489916712,0.567313204,0.488513025,0.220828036,-0.565532264
Pooled,VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.agreesomewhat,0.38283056,318,-0.110589051,-0.234895275,-0.0732778,-0.290876184,-0.002283265,0.175978546,0.41158653,-0.179713746,-0.259206177,-0.304222058,-0.344230014,-0.150135459,-0.120298932,-0.071234891,-0.038559441,-0.04777998,-0.09346233,0.10923505,0.189206228,0.200460133,-0.190915731,-0.040410195,0.057436699,0.193640522,0.276061791,-0.205467325,-0.236172297,0.04403251,0.14377071,0.337036304,-0.169653059,-0.28750375,-0.082082568,0.142650846,0.420195059,-0.166194067,-0.303436247,-0.034713877,0.169805578,0.407463122,-0.166236669,-0.097660916,0.0576723,0.327240489,0.478364631,-0.270559071
Pooled,VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.agreestrongly,0.201789435,318,0.322678458,-0.065025223,-0.166471914,-0.08550789,0.20544886,0.20052616,0.226865609,-0.200339199,-0.247941579,-0.263428367,-0.239779919,-0.138312488,-0.158782708,-0.140296609,-0.130574823,-0.140509149,-0.016612987,0.211072097,0.125250057,0.038551762,-0.15067949,0.056364407,0.190616474,0.091771124,0.177135817,-0.187054536,-0.056143983,0.161106972,0.135251635,0.172607131,-0.164089837,-0.140369459,0.120900294,0.206555999,0.206268641,-0.17372876,-0.153327093,0.192917027,0.2153802,0.212778197,-0.184244932,0.384149332,0.337621289,0.118937607,-0.059489899,-0.235079436
Pooled,VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.disagreesomewhat,0.281668284,318,-0.202438282,0.106991277,0.167377401,0.151958291,-0.1839294,-0.222242622,-0.318625588,0.22883259,0.289502179,0.310309787,0.298892661,0.152402171,0.170714213,0.144716433,0.126539754,0.141157896,0.060390489,-0.220763718,-0.166977955,-0.112527837,0.193306271,-0.027688159,-0.168108625,-0.142390775,-0.250909626,0.225121491,0.108477893,-0.147454621,-0.1680626,-0.253673904,0.198195015,0.220128484,-0.099714214,-0.216884939,-0.309064863,0.203158332,0.196833408,-0.159498985,-0.230195251,-0.304981925,0.213520922,-0.257965825,-0.274842917,-0.185910361,-0.086090574,0.253270764
Pooled,VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.disagreestrongly,0.133711721,318,-0.161211544,0.209478654,0.140756367,0.245698786,-0.108562453,-0.232043186,-0.395108343,0.228181436,0.311184778,0.355587911,0.370964063,0.188896729,0.171026565,0.123818542,0.097250394,0.105291718,0.049834107,-0.184959148,-0.191030423,-0.12988509,0.202507209,-0.016095088,-0.161233014,-0.171394795,-0.262258429,0.23704527,0.195618219,-0.126030864,-0.160975525,-0.3114752,0.196900976,0.251194594,0.005070736,-0.214737145,-0.3826483,0.202749859,0.311745785,-0.084799934,-0.23990789,-0.384642589,0.20742585,-0.206347081,-0.26789586,-0.294578707,-0.279413429,0.342255299
Private non-profit,ACADEMIC_SELFCONCEPT,Scale: Academic Self Concept,ACADEMIC_SELFCONCEPT.scale,49.97206556,254,0.008132333,0.491591524,0.638284693,-0.318924118,-0.522798415,-0.619973324,-0.6318505,0.662203283,0.718244321,0.755217829,0.763160254,0.588870299,0.602760344,0.604356941,0.577157978,0.624161343,-0.18061774,-0.441286304,-0.440366407,-0.358924413,0.607975041,-0.247978054,-0.493065567,-0.512035642,-0.509599523,0.650887025,-0.248835062,-0.453468486,-0.541209504,-0.528174131,0.625699246,-0.237964504,-0.395184014,-0.544660999,-0.585531604,0.616154832,-0.244329865,-0.48744872,-0.611094145,-0.603461617,0.654371171,-0.324673204,-0.471648416,-0.619461179,-0.580543162,0.62471042
Public,ACADEMIC_SELFCONCEPT,Scale: Academic Self Concept,ACADEMIC_SELFCONCEPT.scale,48.56247726,64,-0.157565729,0.416020564,0.452598055,-0.186707418,-0.330204594,-0.307168928,-0.531790875,0.483380225,0.580517372,0.615159518,0.592331996,0.356834094,0.382702823,0.406318123,0.371378062,0.452359673,-0.012439515,-0.211401914,-0.281296579,-0.527652778,0.432003282,-0.126074508,-0.315277034,-0.165192155,-0.575668317,0.435689596,-0.168902236,-0.218320807,-0.267849416,-0.537238289,0.460864871,-0.113562838,-0.225907607,-0.232795041,-0.410680997,0.37950197,-0.057464941,-0.350446984,-0.362624645,-0.407538762,0.465327586,-0.30303048,-0.359612678,-0.361483778,-0.046680729,0.490258613
Private non-profit,ACT05,Act: Challenged a professors ideas in class,ACT05.frequently,0.150624184,240,0.071652177,-0.107428924,-0.004797121,-0.032698298,0.043114609,0.003167276,-0.012697186,-0.000549751,-0.028377224,-0.037664693,-0.08307295,-0.079394845,-0.014969457,0.019838905,0.015490101,-0.006570133,0.127791598,0.14982974,-0.1146335,-0.025046603,-0.041466895,0.02256147,0.042949067,-0.07843596,0.028212808,-0.000712385,-0.022376715,-0.046877968,0.029636371,-0.059437588,0.032951419,-0.124807609,0.082554964,0.048882359,-0.045710192,0.00685233,-0.036059722,0.030501731,0.016137041,0.014526311,-0.011363223,0.077067421,0.014210469,-0.076570818,-0.154117565,0.0627484
Public,ACT05,Act: Challenged a professors ideas in class,ACT05.frequently,0.091496981,55,-0.293113998,-0.274148912,-0.475769585,0.185601707,0.462272114,0.464389569,0.289477796,-0.478259897,-0.431621474,-0.385188235,-0.315742317,-0.530460077,-0.532645897,-0.495040891,-0.554436977,-0.47132581,0.387263092,0.526039737,0.266053728,0.163066671,-0.482710269,0.215595249,0.532642461,0.420950996,0.173147864,-0.491590917,0.275571092,0.372719475,0.450463415,0.238741894,-0.479297138,0.107068787,0.571772829,0.517343933,0.353499602,-0.552181513,0.22622438,0.230433422,0.526354355,0.355681156,-0.509197952,-0.192466155,-0.13793099,0.094721066,0.281321553,0.031332684
Private non-profit,ACT05,Act: Challenged a professors ideas in class,ACT05.notatall,0.240977908,240,0.15729734,0.164497229,-0.015452838,0.049052738,-0.008529353,0.004812916,-0.013298644,-0.003050732,0.009907364,-0.010612167,-0.017854746,0.115058271,0.015463725,0.001535098,-0.025557739,-0.013545247,-0.199113385,-0.095358888,0.124554155,-0.045122069,0.075497038,-0.082211646,0.000806427,0.081166669,-0.023641446,0.000526941,-0.0126086,4.76E-05,-0.011427639,0.015355987,0.000129106,0.125345763,-0.04762155,-0.046200233,-0.003020019,0.005003722,0.064652186,0.003345432,-0.020610292,-0.040895121,0.009234619,0.096281142,0.111632068,0.100356537,0.08920253,-0.118946229
